filename,algorithm,score
random_100_17,SCALE,0.501
random_100_17,VPSC,0.449
random_100_18,GTREE,0.465
random_100_18,PFS,0.328
random_100_18,PFS',0.468
random_100_18,PRISM,0.418
random_100_18,RWordle-L,0.577
random_100_18,SCALE,0.499
random_100_18,VPSC,0.416
random_100_19,GTREE,0.477
random_100_19,PFS,0.314
random_100_19,PFS',0.472
random_100_19,PRISM,0.446
random_100_19,RWordle-L,0.584
random_100_19,SCALE,0.501
random_100_19,VPSC,0.449
random_100_1,GTREE,0.487
random_100_1,PFS,0.331
random_100_1,PFS',0.453
random_100_1,PRISM,0.449
random_100_1,RWordle-L,0.583
random_100_1,SCALE,0.502
random_100_1,VPSC,0.428
random_100_20,GTREE,0.465
random_100_20,PFS,0.301
random_100_20,PFS',0.448
random_100_20,PRISM,0.435
random_100_20,RWordle-L,0.574
random_100_20,SCALE,0.492
random_100_20,VPSC,0.434
random_100_21,GTREE,0.472
random_100_21,PFS,0.335
random_100_21,PFS',0.494
random_100_21,PRISM,0.479
random_100_21,RWordle-L,0.582
random_100_21,SCALE,0.502
random_100_21,VPSC,0.444
random_100_22,GTREE,0.445
random_100_22,PFS,0.325
random_100_22,PFS',0.475
random_100_22,PRISM,0.475
random_100_22,RWordle-L,0.52
random_100_22,SCALE,0.498
random_100_22,VPSC,0.394
random_100_23,GTREE,0.464
random_100_23,PFS,0.313
random_100_23,PFS',0.446
random_100_23,PRISM,0.438
random_100_23,RWordle-L,0.563
random_100_23,SCALE,0.5
random_100_23,VPSC,0.395
random_100_24,GTREE,0.448
random_100_24,PFS,0.315
random_100_24,PFS',0.46
random_100_24,PRISM,0.459
random_100_24,RWordle-L,0.564
random_100_24,SCALE,0.502
random_100_24,VPSC,0.428
random_100_25,GTREE,0.443
random_100_25,PFS,0.309
random_100_25,PFS',0.468
random_100_25,PRISM,0.434
random_100_25,RWordle-L,0.57
random_100_25,SCALE,0.49
random_100_25,VPSC,0.401
random_100_26,GTREE,0.443
random_100_26,PFS,0.29
random_100_26,PFS',0.43
random_100_26,PRISM,0.435
random_100_26,RWordle-L,0.568
random_100_26,SCALE,0.484
random_100_26,VPSC,0.429
random_100_27,GTREE,0.43
random_100_27,PFS,0.324
random_100_27,PFS',0.438
random_100_27,PRISM,0.426
random_100_27,RWordle-L,0.552
random_100_27,SCALE,0.5
random_100_27,VPSC,0.393
random_100_28,GTREE,0.461
random_100_28,PFS,0.318
random_100_28,PFS',0.472
random_100_28,PRISM,0.431
random_100_28,RWordle-L,0.533
random_100_28,SCALE,0.508
random_100_28,VPSC,0.382
random_100_29,GTREE,0.477
random_100_29,PFS,0.328
random_100_29,PFS',0.438
random_100_29,PRISM,0.424
random_100_29,RWordle-L,0.591
random_100_29,SCALE,0.501
random_100_29,VPSC,0.453
random_100_2,GTREE,0.484
random_100_2,PFS,0.328
random_100_2,PFS',0.459
random_100_2,PRISM,0.433
random_100_2,RWordle-L,0.599
random_100_2,SCALE,0.5
random_100_2,VPSC,0.436
random_100_30,GTREE,0.475
random_100_30,PFS,0.33
random_100_30,PFS',0.467
random_100_30,PRISM,0.453
random_100_30,RWordle-L,0.566
random_100_30,SCALE,0.491
random_100_30,VPSC,0.43
random_100_3,GTREE,0.487
random_100_3,PFS,0.305
random_100_3,PFS',0.466
random_100_3,PRISM,0.468
random_100_3,RWordle-L,0.6
random_100_3,SCALE,0.499
random_100_3,VPSC,0.427
random_100_4,GTREE,0.449
random_100_4,PFS,0.331
random_100_4,PFS',0.46
random_100_4,PRISM,0.438
random_100_4,RWordle-L,0.593
random_100_4,SCALE,0.5
random_100_4,VPSC,0.425
random_100_5,GTREE,0.466
random_100_5,PFS,0.318
random_100_5,PFS',0.452
random_100_5,PRISM,0.465
random_100_5,RWordle-L,0.605
random_100_5,SCALE,0.493
random_100_5,VPSC,0.454
random_100_6,GTREE,0.47
random_100_6,PFS,0.315
random_100_6,PFS',0.455
random_100_6,PRISM,0.451
random_100_6,RWordle-L,0.605
random_100_6,SCALE,0.493
random_100_6,VPSC,0.511
random_100_7,GTREE,0.485
random_100_7,PFS,0.316
random_100_7,PFS',0.485
random_100_7,PRISM,0.456
random_100_7,RWordle-L,0.597
random_100_7,SCALE,0.51
random_100_7,VPSC,0.442
random_100_8,GTREE,0.449
random_100_8,PFS,0.308
random_100_8,PFS',0.436
random_100_8,PRISM,0.434
random_100_8,RWordle-L,0.578
random_100_8,SCALE,0.485
random_100_8,VPSC,0.387
random_100_9,GTREE,0.429
random_100_9,PFS,0.319
random_100_9,PFS',0.438
random_100_9,PRISM,0.432
random_100_9,RWordle-L,0.549
random_100_9,SCALE,0.491
random_100_9,VPSC,0.383
random_10_10,GTREE,0.697
random_10_10,PFS,0.797
random_10_10,PFS',0.799
random_10_10,PRISM,0.716
random_10_10,RWordle-L,0.767
random_10_10,SCALE,0.763
random_10_10,VPSC,0.808
random_10_11,GTREE,0.697
random_10_11,PFS,0.797
random_10_11,PFS',0.799
random_10_11,PRISM,0.716
random_10_11,RWordle-L,0.767
random_10_11,SCALE,0.763
random_10_11,VPSC,0.808
random_10_12,GTREE,0.697
random_10_12,PFS,0.797
random_10_12,PFS',0.799
random_10_12,PRISM,0.716
random_10_12,RWordle-L,0.767
random_10_12,SCALE,0.763
random_10_12,VPSC,0.808
random_10_13,GTREE,0.697
random_10_13,PFS,0.797
random_10_13,PFS',0.799
random_10_13,PRISM,0.716
random_10_13,RWordle-L,0.767
random_10_13,SCALE,0.763
random_10_13,VPSC,0.808
random_10_14,GTREE,0.697
random_10_14,PFS,0.797
random_10_14,PFS',0.799
random_10_14,PRISM,0.716
random_10_14,RWordle-L,0.767
random_10_14,SCALE,0.763
random_10_14,VPSC,0.808
random_10_15,GTREE,0.697
random_10_15,PFS,0.797
random_10_15,PFS',0.799
random_10_15,PRISM,0.716
random_10_15,RWordle-L,0.767
random_10_15,SCALE,0.763
random_10_15,VPSC,0.808
random_10_16,GTREE,0.697
random_10_16,PFS,0.797
random_10_16,PFS',0.799
random_10_16,PRISM,0.716
random_10_16,RWordle-L,0.767
random_10_16,SCALE,0.763
random_10_16,VPSC,0.808
random_10_17,GTREE,0.697
random_10_17,PFS,0.797
random_10_17,PFS',0.799
random_10_17,PRISM,0.716
random_10_17,RWordle-L,0.767
random_10_17,SCALE,0.763
random_10_17,VPSC,0.808
random_10_18,GTREE,0.697
random_10_18,PFS,0.797
random_10_18,PFS',0.799
random_10_18,PRISM,0.716
random_10_18,RWordle-L,0.767
random_10_18,SCALE,0.763
random_10_18,VPSC,0.808
random_10_19,GTREE,0.697
random_10_19,PFS,0.797
random_10_19,PFS',0.799
random_10_19,PRISM,0.716
random_10_19,RWordle-L,0.767
random_10_19,SCALE,0.763
random_10_19,VPSC,0.808
random_10_1,GTREE,0.673
random_10_1,PFS,0.645
random_10_1,PFS',0.711
random_10_1,PRISM,0.673
random_10_1,RWordle-L,0.733
random_10_1,SCALE,0.585
random_10_1,VPSC,0.756
random_10_20,GTREE,0.697
random_10_20,PFS,0.797
random_10_20,PFS',0.799
random_10_20,PRISM,0.716
random_10_20,RWordle-L,0.767
random_10_20,SCALE,0.763
random_10_20,VPSC,0.808
random_10_21,GTREE,0.697
random_10_21,PFS,0.797
random_10_21,PFS',0.799
random_10_21,PRISM,0.716
random_10_21,RWordle-L,0.767
random_10_21,SCALE,0.763
random_10_21,VPSC,0.808
random_10_22,GTREE,0.697
random_10_22,PFS,0.797
random_10_22,PFS',0.799
random_10_22,PRISM,0.716
random_10_22,RWordle-L,0.767
random_10_22,SCALE,0.763
random_10_22,VPSC,0.808
random_10_23,GTREE,0.697
random_10_23,PFS,0.797
random_10_23,PFS',0.799
random_10_23,PRISM,0.716
random_10_23,RWordle-L,0.767
random_10_23,SCALE,0.763
random_10_23,VPSC,0.808
random_10_24,GTREE,0.697
random_10_24,PFS,0.797
random_10_24,PFS',0.799
random_10_24,PRISM,0.716
random_10_24,RWordle-L,0.767
random_10_24,SCALE,0.763
random_10_24,VPSC,0.808
random_10_25,GTREE,0.697
random_10_25,PFS,0.797
random_10_25,PFS',0.799
random_10_25,PRISM,0.716
random_10_25,RWordle-L,0.767
random_10_25,SCALE,0.763
random_10_25,VPSC,0.808
random_10_26,GTREE,0.697
random_10_26,PFS,0.797
random_10_26,PFS',0.799
random_10_26,PRISM,0.716
random_10_26,RWordle-L,0.767
random_10_26,SCALE,0.763
random_10_26,VPSC,0.808
random_10_27,GTREE,0.697
random_10_27,PFS,0.797
random_10_27,PFS',0.799
random_10_27,PRISM,0.716
random_10_27,RWordle-L,0.767
random_10_27,SCALE,0.763
random_10_27,VPSC,0.808
random_10_28,GTREE,0.697
random_10_28,PFS,0.797
random_10_28,PFS',0.799
random_10_28,PRISM,0.716
random_10_28,RWordle-L,0.767
random_10_28,SCALE,0.763
random_10_28,VPSC,0.808
random_10_29,GTREE,0.697
random_10_29,PFS,0.797
random_10_29,PFS',0.799
random_10_29,PRISM,0.716
random_10_29,RWordle-L,0.767
random_10_29,SCALE,0.763
random_10_29,VPSC,0.808
random_10_2,GTREE,0.697
random_10_2,PFS,0.797
random_10_2,PFS',0.799
random_10_2,PRISM,0.716
random_10_2,RWordle-L,0.767
random_10_2,SCALE,0.763
random_10_2,VPSC,0.808
random_10_30,GTREE,0.697
random_10_30,PFS,0.797
random_10_30,PFS',0.799
random_10_30,PRISM,0.716
random_10_30,RWordle-L,0.767
random_10_30,SCALE,0.763
random_10_30,VPSC,0.808
random_10_3,GTREE,0.697
random_10_3,PFS,0.797
random_10_3,PFS',0.799
random_10_3,PRISM,0.716
random_10_3,RWordle-L,0.767
random_10_3,SCALE,0.763
random_10_3,VPSC,0.808
random_10_4,GTREE,0.697
random_10_4,PFS,0.797
random_10_4,PFS',0.799
random_10_4,PRISM,0.716
random_10_4,RWordle-L,0.767
random_10_4,SCALE,0.763
random_10_4,VPSC,0.808
random_10_5,GTREE,0.697
random_10_5,PFS,0.797
random_10_5,PFS',0.799
random_10_5,PRISM,0.716
random_10_5,RWordle-L,0.767
random_10_5,SCALE,0.763
random_10_5,VPSC,0.808
random_10_6,GTREE,0.697
random_10_6,PFS,0.797
random_10_6,PFS',0.799
random_10_6,PRISM,0.716
random_10_6,RWordle-L,0.767
random_10_6,SCALE,0.763
random_10_6,VPSC,0.808
random_10_7,GTREE,0.697
random_10_7,PFS,0.797
random_10_7,PFS',0.799
random_10_7,PRISM,0.716
random_10_7,RWordle-L,0.767
random_10_7,SCALE,0.763
random_10_7,VPSC,0.808
random_10_8,GTREE,0.697
random_10_8,PFS,0.797
random_10_8,PFS',0.799
random_10_8,PRISM,0.716
random_10_8,RWordle-L,0.767
random_10_8,SCALE,0.763
random_10_8,VPSC,0.808
random_10_9,GTREE,0.697
random_10_9,PFS,0.797
random_10_9,PFS',0.799
random_10_9,PRISM,0.716
random_10_9,RWordle-L,0.767
random_10_9,SCALE,0.763
random_10_9,VPSC,0.808
random_200_10,GTREE,0.446
random_200_10,PFS,0.287
random_200_10,PFS',0.439
random_200_10,PRISM,0.413
random_200_10,RWordle-L,0.498
random_200_10,SCALE,0.487
random_200_10,VPSC,0.322
random_200_11,GTREE,0.425
random_200_11,PFS,0.311
random_200_11,PFS',0.441
random_200_11,PRISM,0.405
random_200_11,RWordle-L,0.543
random_200_11,SCALE,0.489
random_200_11,VPSC,0.373
random_200_12,GTREE,0.412
random_200_12,PFS,0.296
random_200_12,PFS',0.421
random_200_12,PRISM,0.396
random_200_12,RWordle-L,0.515
random_200_12,SCALE,0.494
random_200_12,VPSC,0.337
random_200_13,GTREE,0.447
random_200_13,PFS,0.297
random_200_13,PFS',0.421
random_200_13,PRISM,0.396
random_200_13,RWordle-L,0.49
random_200_13,SCALE,0.488
random_200_13,VPSC,0.364
random_200_14,GTREE,0.433
random_200_14,PFS,0.284
random_200_14,PFS',0.416
random_200_14,PRISM,0.39
random_200_14,RWordle-L,0.486
random_200_14,SCALE,0.486
random_200_14,VPSC,0.301
random_200_15,GTREE,0.434
random_200_15,PFS,0.303
random_200_15,PFS',0.434
random_200_15,PRISM,0.417
random_200_15,RWordle-L,0.481
random_200_15,SCALE,0.49
random_200_15,VPSC,0.354
random_200_16,GTREE,0.445
random_200_16,PFS,0.292
random_200_16,PFS',0.425
random_200_16,PRISM,0.394
random_200_16,RWordle-L,0.53
random_200_16,SCALE,0.494
random_200_16,VPSC,0.312
random_200_17,GTREE,0.439
random_200_17,PFS,0.308
random_200_17,PFS',0.432
random_200_17,PRISM,0.418
random_200_17,RWordle-L,0.508
random_200_17,SCALE,0.488
random_200_17,VPSC,0.32
random_200_18,GTREE,0.436
random_200_18,PFS,0.302
random_200_18,PFS',0.443
random_200_18,PRISM,0.401
random_200_18,RWordle-L,0.503
random_200_18,SCALE,0.488
random_200_18,VPSC,0.345
random_200_19,GTREE,0.414
random_200_19,PFS,0.301
random_200_19,PFS',0.437
random_200_19,PRISM,0.395
random_200_19,RWordle-L,0.505
random_200_19,SCALE,0.488
random_200_19,VPSC,0.34
random_200_1,GTREE,0.453
random_200_1,PFS,0.298
random_200_1,PFS',0.404
random_200_1,PRISM,0.382
random_200_1,RWordle-L,0.497
random_200_1,SCALE,0.487
random_200_1,VPSC,0.315
random_200_20,GTREE,0.406
random_200_20,PFS,0.283
random_200_20,PFS',0.412
random_200_20,PRISM,0.397
random_200_20,RWordle-L,0.5
random_200_20,SCALE,0.487
random_200_20,VPSC,0.331
random_200_21,GTREE,0.442
random_200_21,PFS,0.299
random_200_21,PFS',0.443
random_200_21,PRISM,0.409
random_200_21,RWordle-L,0.493
random_200_21,SCALE,0.487
random_200_21,VPSC,0.334
random_200_22,GTREE,0.441
random_200_22,PFS,0.311
random_200_22,PFS',0.456
random_200_22,PRISM,0.424
random_200_22,RWordle-L,0.499
random_200_22,SCALE,0.489
random_200_22,VPSC,0.299
random_200_23,GTREE,0.448
random_200_23,PFS,0.307
random_200_23,PFS',0.457
random_200_23,PRISM,0.414
random_200_23,RWordle-L,0.523
random_200_23,SCALE,0.488
random_200_23,VPSC,0.336
random_200_24,GTREE,0.448
random_200_24,PFS,0.299
random_200_24,PFS',0.447
random_200_24,PRISM,0.416
random_200_24,RWordle-L,0.489
random_200_24,SCALE,0.488
random_200_24,VPSC,0.316
random_200_25,GTREE,0.395
random_200_25,PFS,0.293
random_200_25,PFS',0.412
random_200_25,PRISM,0.403
random_200_25,RWordle-L,0.516
random_200_25,SCALE,0.488
random_200_25,VPSC,0.314
random_200_26,GTREE,0.449
random_200_26,PFS,0.291
random_200_26,PFS',0.407
random_200_26,PRISM,0.395
random_200_26,RWordle-L,0.498
random_200_26,SCALE,0.493
random_200_26,VPSC,0.322
random_200_27,GTREE,0.45
random_200_27,PFS,0.3
random_200_27,PFS',0.42
random_200_27,PRISM,0.402
random_200_27,RWordle-L,0.509
random_200_27,SCALE,0.488
random_200_27,VPSC,0.336
random_200_28,GTREE,0.449
random_200_28,PFS,0.29
random_200_28,PFS',0.424
random_200_28,PRISM,0.405
random_200_28,RWordle-L,0.505
random_200_28,SCALE,0.494
random_200_28,VPSC,0.322
random_200_29,GTREE,0.432
random_200_29,PFS,0.307
random_200_29,PFS',0.45
random_200_29,PRISM,0.411
random_200_29,RWordle-L,0.489
random_200_29,SCALE,0.489
random_200_29,VPSC,0.322
random_200_2,GTREE,0.433
random_200_2,PFS,0.302
random_200_2,PFS',0.426
random_200_2,PRISM,0.412
random_200_2,RWordle-L,0.483
random_200_2,SCALE,0.488
random_200_2,VPSC,0.306
random_200_30,GTREE,0.428
random_200_30,PFS,0.297
random_200_30,PFS',0.442
random_200_30,PRISM,0.396
random_200_30,RWordle-L,0.49
random_200_30,SCALE,0.486
random_200_30,VPSC,0.293
random_200_3,GTREE,0.454
random_200_3,PFS,0.292
random_200_3,PFS',0.409
random_200_3,PRISM,0.381
random_200_3,RWordle-L,0.514
random_200_3,SCALE,0.493
random_200_3,VPSC,0.32
random_200_4,GTREE,0.433
random_200_4,PFS,0.288
random_200_4,PFS',0.449
random_200_4,PRISM,0.42
random_200_4,RWordle-L,0.505
random_200_4,SCALE,0.493
random_200_4,VPSC,0.346
random_200_5,GTREE,0.413
random_200_5,PFS,0.302
random_200_5,PFS',0.419
random_200_5,PRISM,0.408
random_200_5,RWordle-L,0.486
random_200_5,SCALE,0.487
random_200_5,VPSC,0.327
random_200_6,GTREE,0.434
random_200_6,PFS,0.322
random_200_6,PFS',0.453
random_200_6,PRISM,0.444
random_200_6,RWordle-L,0.496
random_200_6,SCALE,0.489
random_200_6,VPSC,0.317
random_200_7,GTREE,0.453
random_200_7,PFS,0.291
random_200_7,PFS',0.421
random_200_7,PRISM,0.392
random_200_7,RWordle-L,0.493
random_200_7,SCALE,0.492
random_200_7,VPSC,0.326
random_200_8,GTREE,0.447
random_200_8,PFS,0.344
random_200_8,PFS',0.455
random_200_8,PRISM,0.422
random_200_8,RWordle-L,0.457
random_200_8,SCALE,0.491
random_200_8,VPSC,0.336
random_200_9,GTREE,0.452
random_200_9,PFS,0.312
random_200_9,PFS',0.428
random_200_9,PRISM,0.394
random_200_9,RWordle-L,0.484
random_200_9,SCALE,0.489
random_200_9,VPSC,0.3
random_20_10,GTREE,0.563
random_20_10,PFS,0.537
random_20_10,PFS',0.619
random_20_10,PRISM,0.535
random_20_10,RWordle-L,0.703
random_20_10,SCALE,0.546
random_20_10,VPSC,0.716
random_20_11,GTREE,0.563
random_20_11,PFS,0.537
random_20_11,PFS',0.619
random_20_11,PRISM,0.535
random_20_11,RWordle-L,0.703
random_20_11,SCALE,0.546
random_20_11,VPSC,0.716
random_20_12,GTREE,0.563
random_20_12,PFS,0.537
random_20_12,PFS',0.619
random_20_12,PRISM,0.535
random_20_12,RWordle-L,0.703
random_20_12,SCALE,0.546
random_20_12,VPSC,0.716
random_20_13,GTREE,0.563
random_20_13,PFS,0.537
random_20_13,PFS',0.619
random_20_13,PRISM,0.535
random_20_13,RWordle-L,0.703
random_20_13,SCALE,0.546
random_20_13,VPSC,0.716
random_20_14,GTREE,0.563
random_20_14,PFS,0.537
random_20_14,PFS',0.619
random_20_14,PRISM,0.535
random_20_14,RWordle-L,0.703
random_20_14,SCALE,0.546
random_20_14,VPSC,0.716
random_20_15,GTREE,0.563
random_20_15,PFS,0.537
random_20_15,PFS',0.619
random_20_15,PRISM,0.535
random_20_15,RWordle-L,0.703
random_20_15,SCALE,0.546
random_20_15,VPSC,0.716
random_20_16,GTREE,0.563
random_20_16,PFS,0.537
random_20_16,PFS',0.619
random_20_16,PRISM,0.535
random_20_16,RWordle-L,0.703
random_20_16,SCALE,0.546
random_20_16,VPSC,0.716
random_20_17,GTREE,0.563
random_20_17,PFS,0.537
random_20_17,PFS',0.619
random_20_17,PRISM,0.535
random_20_17,RWordle-L,0.703
random_20_17,SCALE,0.546
random_20_17,VPSC,0.716
random_20_18,GTREE,0.563
random_20_18,PFS,0.537
random_20_18,PFS',0.619
random_20_18,PRISM,0.535
random_20_18,RWordle-L,0.703
random_20_18,SCALE,0.546
random_20_18,VPSC,0.716
random_20_19,GTREE,0.563
random_20_19,PFS,0.537
random_20_19,PFS',0.619
random_20_19,PRISM,0.535
random_20_19,RWordle-L,0.703
random_20_19,SCALE,0.546
random_20_19,VPSC,0.716
random_20_1,GTREE,0.527
random_20_1,PFS,0.519
random_20_1,PFS',0.632
random_20_1,PRISM,0.585
random_20_1,RWordle-L,0.719
random_20_1,SCALE,0.565
random_20_1,VPSC,0.721
random_20_20,GTREE,0.563
random_20_20,PFS,0.537
random_20_20,PFS',0.619
random_20_20,PRISM,0.535
random_20_20,RWordle-L,0.703
random_20_20,SCALE,0.546
random_20_20,VPSC,0.716
random_20_21,GTREE,0.563
random_20_21,PFS,0.537
random_20_21,PFS',0.619
random_20_21,PRISM,0.535
random_20_21,RWordle-L,0.703
random_20_21,SCALE,0.546
random_20_21,VPSC,0.716
random_20_22,GTREE,0.563
random_20_22,PFS,0.537
random_20_22,PFS',0.619
random_20_22,PRISM,0.535
random_20_22,RWordle-L,0.703
random_20_22,SCALE,0.546
random_20_22,VPSC,0.716
random_20_23,GTREE,0.563
random_20_23,PFS,0.537
random_20_23,PFS',0.619
random_20_23,PRISM,0.535
random_20_23,RWordle-L,0.703
random_20_23,SCALE,0.546
random_20_23,VPSC,0.716
random_20_24,GTREE,0.563
random_20_24,PFS,0.537
random_20_24,PFS',0.619
random_20_24,PRISM,0.535
random_20_24,RWordle-L,0.703
random_20_24,SCALE,0.546
random_20_24,VPSC,0.716
random_20_25,GTREE,0.563
random_20_25,PFS,0.537
random_20_25,PFS',0.619
random_20_25,PRISM,0.535
random_20_25,RWordle-L,0.703
random_20_25,SCALE,0.546
random_20_25,VPSC,0.716
random_20_26,GTREE,0.604
random_20_26,PFS,0.599
random_20_26,PFS',0.689
random_20_26,PRISM,0.634
random_20_26,RWordle-L,0.711
random_20_26,SCALE,0.665
random_20_26,VPSC,0.75
random_20_27,GTREE,0.525
random_20_27,PFS,0.542
random_20_27,PFS',0.612
random_20_27,PRISM,0.58
random_20_27,RWordle-L,0.702
random_20_27,SCALE,0.582
random_20_27,VPSC,0.732
random_20_28,GTREE,0.525
random_20_28,PFS,0.542
random_20_28,PFS',0.612
random_20_28,PRISM,0.58
random_20_28,RWordle-L,0.702
random_20_28,SCALE,0.582
random_20_28,VPSC,0.732
random_20_29,GTREE,0.525
random_20_29,PFS,0.542
random_20_29,PFS',0.612
random_20_29,PRISM,0.58
random_20_29,RWordle-L,0.702
random_20_29,SCALE,0.582
random_20_29,VPSC,0.732
random_20_2,GTREE,0.596
random_20_2,PFS,0.604
random_20_2,PFS',0.663
random_20_2,PRISM,0.608
random_20_2,RWordle-L,0.731
random_20_2,SCALE,0.547
random_20_2,VPSC,0.745
random_20_30,GTREE,0.525
random_20_30,PFS,0.542
random_20_30,PFS',0.612
random_20_30,PRISM,0.58
random_20_30,RWordle-L,0.702
random_20_30,SCALE,0.582
random_20_30,VPSC,0.732
random_20_3,GTREE,0.527
random_20_3,PFS,0.519
random_20_3,PFS',0.632
random_20_3,PRISM,0.585
random_20_3,RWordle-L,0.719
random_20_3,SCALE,0.565
random_20_3,VPSC,0.721
random_20_4,GTREE,0.596
random_20_4,PFS,0.604
random_20_4,PFS',0.663
random_20_4,PRISM,0.608
random_20_4,RWordle-L,0.731
random_20_4,SCALE,0.547
random_20_4,VPSC,0.745
random_20_5,GTREE,0.527
random_20_5,PFS,0.519
random_20_5,PFS',0.632
random_20_5,PRISM,0.585
random_20_5,RWordle-L,0.719
random_20_5,SCALE,0.565
random_20_5,VPSC,0.721
random_20_6,GTREE,0.527
random_20_6,PFS,0.519
random_20_6,PFS',0.632
random_20_6,PRISM,0.585
random_20_6,RWordle-L,0.719
random_20_6,SCALE,0.565
random_20_6,VPSC,0.721
random_20_7,GTREE,0.563
random_20_7,PFS,0.537
random_20_7,PFS',0.619
random_20_7,PRISM,0.535
random_20_7,RWordle-L,0.703
random_20_7,SCALE,0.546
random_20_7,VPSC,0.716
random_20_8,GTREE,0.563
random_20_8,PFS,0.537
random_20_8,PFS',0.619
random_20_8,PRISM,0.535
random_20_8,RWordle-L,0.703
random_20_8,SCALE,0.546
random_20_8,VPSC,0.716
random_20_9,GTREE,0.563
random_20_9,PFS,0.537
random_20_9,PFS',0.619
random_20_9,PRISM,0.535
random_20_9,RWordle-L,0.703
random_20_9,SCALE,0.546
random_20_9,VPSC,0.716
random_500_10,GTREE,0.43
random_500_10,PFS,0.291
random_500_10,PFS',0.388
random_500_10,PRISM,0.371
random_500_10,RWordle-L,0.461
random_500_10,SCALE,0.489
random_500_10,VPSC,0.258
random_500_11,GTREE,0.382
random_500_11,PFS,0.309
random_500_11,PFS',0.434
random_500_11,PRISM,0.393
random_500_11,RWordle-L,0.421
random_500_11,SCALE,0.49
random_500_11,VPSC,0.242
random_500_12,GTREE,0.42
random_500_12,PFS,0.311
random_500_12,PFS',0.428
random_500_12,PRISM,0.392
random_500_12,RWordle-L,0.41
random_500_12,SCALE,0.488
random_500_12,VPSC,0.238
random_500_13,GTREE,0.386
random_500_13,PFS,0.26
random_500_13,PFS',0.349
random_500_13,PRISM,0.339
random_500_13,RWordle-L,0.462
random_500_13,SCALE,0.483
random_500_13,VPSC,0.299
random_500_14,GTREE,0.396
random_500_14,PFS,0.296
random_500_14,PFS',0.405
random_500_14,PRISM,0.368
random_500_14,RWordle-L,0.451
random_500_14,SCALE,0.485
random_500_14,VPSC,0.247
random_500_15,GTREE,0.397
random_500_15,PFS,0.29
random_500_15,PFS',0.403
random_500_15,PRISM,0.374
random_500_15,RWordle-L,0.439
random_500_15,SCALE,0.49
random_500_15,VPSC,0.275
random_500_16,GTREE,0.412
random_500_16,PFS,0.293
random_500_16,PFS',0.414
random_500_16,PRISM,0.382
random_500_16,RWordle-L,0.46
random_500_16,SCALE,0.486
random_500_16,VPSC,0.255
random_500_17,GTREE,0.405
random_500_17,PFS,0.291
random_500_17,PFS',0.395
random_500_17,PRISM,0.373
random_500_17,RWordle-L,0.455
random_500_17,SCALE,0.486
random_500_17,VPSC,0.258
random_500_18,GTREE,0.423
random_500_18,PFS,0.293
random_500_18,PFS',0.413
random_500_18,PRISM,0.37
random_500_18,RWordle-L,0.443
random_500_18,SCALE,0.485
random_500_18,VPSC,0.256
random_500_19,GTREE,0.397
random_500_19,PFS,0.3
random_500_19,PFS',0.41
random_500_19,PRISM,0.392
random_500_19,RWordle-L,0.45
random_500_19,SCALE,0.491
random_500_19,VPSC,0.275
random_500_1,GTREE,0.401
random_500_1,PFS,0.295
random_500_1,PFS',0.4
random_500_1,PRISM,0.384
random_500_1,RWordle-L,0.458
random_500_1,SCALE,0.486
random_500_1,VPSC,0.262
random_500_20,GTREE,0.405
random_500_20,PFS,0.283
random_500_20,PFS',0.362
random_500_20,PRISM,0.363
random_500_20,RWordle-L,0.475
random_500_20,SCALE,0.487
random_500_20,VPSC,0.284
random_500_21,GTREE,0.431
random_500_21,PFS,0.296
random_500_21,PFS',0.41
random_500_21,PRISM,0.385
random_500_21,RWordle-L,0.449
random_500_21,SCALE,0.484
random_500_21,VPSC,0.263
random_500_22,GTREE,0.418
random_500_22,PFS,0.29
random_500_22,PFS',0.426
random_500_22,PRISM,0.39
random_500_22,RWordle-L,0.432
random_500_22,SCALE,0.486
random_500_22,VPSC,0.254
random_500_23,GTREE,0.385
random_500_23,PFS,0.305
random_500_23,PFS',0.432
random_500_23,PRISM,0.377
random_500_23,RWordle-L,0.436
random_500_23,SCALE,0.488
random_500_23,VPSC,0.27
random_500_24,GTREE,0.416
random_500_24,PFS,0.303
random_500_24,PFS',0.406
random_500_24,PRISM,0.381
random_500_24,RWordle-L,0.45
random_500_24,SCALE,0.488
random_500_24,VPSC,0.254
random_500_25,GTREE,0.395
random_500_25,PFS,0.296
random_500_25,PFS',0.406
random_500_25,PRISM,0.38
random_500_25,RWordle-L,0.441
random_500_25,SCALE,0.487
random_500_25,VPSC,0.262
random_500_26,GTREE,0.377
random_500_26,PFS,0.271
random_500_26,PFS',0.36
random_500_26,PRISM,0.359
random_500_26,RWordle-L,0.457
random_500_26,SCALE,0.483
random_500_26,VPSC,0.297
random_500_27,GTREE,0.372
random_500_27,PFS,0.27
random_500_27,PFS',0.34
random_500_27,PRISM,0.343
random_500_27,RWordle-L,0.455
random_500_27,SCALE,0.483
random_500_27,VPSC,0.297
random_500_28,GTREE,0.398
random_500_28,PFS,0.294
random_500_28,PFS',0.41
random_500_28,PRISM,0.382
random_500_28,RWordle-L,0.446
random_500_28,SCALE,0.484
random_500_28,VPSC,0.26
random_500_29,GTREE,0.394
random_500_29,PFS,0.307
random_500_29,PFS',0.422
random_500_29,PRISM,0.392
random_500_29,RWordle-L,0.437
random_500_29,SCALE,0.487
