filename,algorithm,oo_nni,sp_ch_a,gs_bb_iar,nm_dm_imse,eb_rsdd,node_overlaps,area_size,avg_node_size
random_10_12,GTREE,0.0444444444444444,1.1307977761962436,1.05679012345679,16.681740538837182,0.126528,0,9652.921481134274,199.99999999999997
random_10_12,PFS,0.0,1.0166251039068994,1.00125,0.1602198808333777,0.023915,0,8860.444444444445,200.0
random_10_12,PFS',0.0,1.0,1.0,0.2308641975308643,0.027015,0,8712.0,200.0
random_10_12,PRISM,0.0333333333333333,1.1049661700688118,1.017283950617284,9.822764535081324,0.125767,0,9209.866802389624,200.0
random_10_12,RWordle-L,0.0222222222222222,1.0160080596131846,1.0,1.5696008595394388,0.066056,0,8712.0,200.0
random_10_12,SCALE,0.0,1.1745328037929867,1.0104166666666667,1.6049677487948692e-19,0.0,0,10418.518518518518,200.0
random_10_12,VPSC,0.0,1.0,1.0,0.0666668666668666,0.01898,0,8712.0,200.0
random_10_13,GTREE,0.0444444444444444,1.1307977761962436,1.05679012345679,16.681740538837182,0.126528,0,9652.921481134274,199.99999999999997
random_10_13,PFS,0.0,1.0166251039068994,1.00125,0.1602198808333777,0.023915,0,8860.444444444445,200.0
random_10_13,PFS',0.0,1.0,1.0,0.2308641975308643,0.027015,0,8712.0,200.0
random_10_13,PRISM,0.0333333333333333,1.1049661700688118,1.017283950617284,9.822764535081324,0.125767,0,9209.866802389624,200.0
random_10_13,RWordle-L,0.0222222222222222,1.0160080596131846,1.0,1.5696008595394388,0.066056,0,8712.0,200.0
random_10_13,SCALE,0.0,1.1745328037929867,1.0104166666666667,1.6049677487948692e-19,0.0,0,10418.518518518518,200.0
random_10_13,VPSC,0.0,1.0,1.0,0.0666668666668666,0.01898,0,8712.0,200.0
random_10_14,GTREE,0.0444444444444444,1.1307977761962436,1.05679012345679,16.681740538837182,0.126528,0,9652.921481134274,199.99999999999997
random_10_14,PFS,0.0,1.0166251039068994,1.00125,0.1602198808333777,0.023915,0,8860.444444444445,200.0
random_10_14,PFS',0.0,1.0,1.0,0.2308641975308643,0.027015,0,8712.0,200.0
random_10_14,PRISM,0.0333333333333333,1.1049661700688118,1.017283950617284,9.822764535081324,0.125767,0,9209.866802389624,200.0
random_10_14,RWordle-L,0.0222222222222222,1.0160080596131846,1.0,1.5696008595394388,0.066056,0,8712.0,200.0
random_10_14,SCALE,0.0,1.1745328037929867,1.0104166666666667,1.6049677487948692e-19,0.0,0,10418.518518518518,200.0
random_10_14,VPSC,0.0,1.0,1.0,0.0666668666668666,0.01898,0,8712.0,200.0
random_10_15,GTREE,0.0444444444444444,1.1307977761962436,1.05679012345679,16.681740538837182,0.126528,0,9652.921481134274,199.99999999999997
random_10_15,PFS,0.0,1.0166251039068994,1.00125,0.1602198808333777,0.023915,0,8860.444444444445,200.0
random_10_15,PFS',0.0,1.0,1.0,0.2308641975308643,0.027015,0,8712.0,200.0
random_10_15,PRISM,0.0333333333333333,1.1049661700688118,1.017283950617284,9.822764535081324,0.125767,0,9209.866802389624,200.0
random_10_15,RWordle-L,0.0222222222222222,1.0160080596131846,1.0,1.5696008595394388,0.066056,0,8712.0,200.0
random_10_15,SCALE,0.0,1.1745328037929867,1.0104166666666667,1.6049677487948692e-19,0.0,0,10418.518518518518,200.0
random_10_15,VPSC,0.0,1.0,1.0,0.0666668666668666,0.01898,0,8712.0,200.0
random_10_16,GTREE,0.0444444444444444,1.1307977761962436,1.05679012345679,16.681740538837182,0.126528,0,9652.921481134274,199.99999999999997
random_10_16,PFS,0.0,1.0166251039068994,1.00125,0.1602198808333777,0.023915,0,8860.444444444445,200.0
random_10_16,PFS',0.0,1.0,1.0,0.2308641975308643,0.027015,0,8712.0,200.0
random_10_16,PRISM,0.0333333333333333,1.1049661700688118,1.017283950617284,9.822764535081324,0.125767,0,9209.866802389624,200.0
random_10_16,RWordle-L,0.0222222222222222,1.0160080596131846,1.0,1.5696008595394388,0.066056,0,8712.0,200.0
random_10_16,SCALE,0.0,1.1745328037929867,1.0104166666666667,1.6049677487948692e-19,0.0,0,10418.518518518518,200.0
random_10_16,VPSC,0.0,1.0,1.0,0.0666668666668666,0.01898,0,8712.0,200.0
random_10_17,GTREE,0.0444444444444444,1.1307977761962436,1.05679012345679,16.681740538837182,0.126528,0,9652.921481134274,199.99999999999997
random_10_17,PFS,0.0,1.0166251039068994,1.00125,0.1602198808333777,0.023915,0,8860.444444444445,200.0
random_10_17,PFS',0.0,1.0,1.0,0.2308641975308643,0.027015,0,8712.0,200.0
random_10_17,PRISM,0.0333333333333333,1.1049661700688118,1.017283950617284,9.822764535081324,0.125767,0,9209.866802389624,200.0
random_10_17,RWordle-L,0.0222222222222222,1.0160080596131846,1.0,1.5696008595394388,0.066056,0,8712.0,200.0
random_10_17,SCALE,0.0,1.1745328037929867,1.0104166666666667,1.6049677487948692e-19,0.0,0,10418.518518518518,200.0
random_10_17,VPSC,0.0,1.0,1.0,0.0666668666668666,0.01898,0,8712.0,200.0
random_10_18,GTREE,0.0444444444444444,1.1307977761962436,1.05679012345679,16.681740538837182,0.126528,0,9652.921481134274,199.99999999999997
random_10_18,PFS,0.0,1.0166251039068994,1.00125,0.1602198808333777,0.023915,0,8860.444444444445,200.0
random_10_18,PFS',0.0,1.0,1.0,0.2308641975308643,0.027015,0,8712.0,200.0
random_10_18,PRISM,0.0333333333333333,1.1049661700688118,1.017283950617284,9.822764535081324,0.125767,0,9209.866802389624,200.0
random_10_18,RWordle-L,0.0222222222222222,1.0160080596131846,1.0,1.5696008595394388,0.066056,0,8712.0,200.0
random_10_18,SCALE,0.0,1.1745328037929867,1.0104166666666667,1.6049677487948692e-19,0.0,0,10418.518518518518,200.0
random_10_18,VPSC,0.0,1.0,1.0,0.0666668666668666,0.01898,0,8712.0,200.0
random_10_19,GTREE,0.0444444444444444,1.1307977761962436,1.05679012345679,16.681740538837182,0.126528,0,9652.921481134274,199.99999999999997
random_10_19,PFS,0.0,1.0166251039068994,1.00125,0.1602198808333777,0.023915,0,8860.444444444445,200.0
random_10_19,PFS',0.0,1.0,1.0,0.2308641975308643,0.027015,0,8712.0,200.0
random_10_19,PRISM,0.0333333333333333,1.1049661700688118,1.017283950617284,9.822764535081324,0.125767,0,9209.866802389624,200.0
random_10_19,RWordle-L,0.0222222222222222,1.0160080596131846,1.0,1.5696008595394388,0.066056,0,8712.0,200.0
random_10_19,SCALE,0.0,1.1745328037929867,1.0104166666666667,1.6049677487948692e-19,0.0,0,10418.518518518518,200.0
random_10_19,VPSC,0.0,1.0,1.0,0.0666668666668666,0.01898,0,8712.0,200.0
random_10_1,GTREE,0.0555555555555555,1.2611267503995724,1.0013717421124828,61.704974298867135,0.362104,0,8096.248667937267,200.0
random_10_1,PFS,0.0,1.39167523604749,1.042857142857143,8.896855678788487,0.2007,0,9093.0,200.0
random_10_1,PFS',0.0,1.067263567575296,1.0333333333333334,19.98259834151131,0.262378,0,6779.069852941177,200.0
random_10_1,PRISM,0.0555555555555555,1.1908615495325892,1.0522522522522522,41.7647436487151,0.368141,0,7160.220019516669,199.99999999999997
random_10_1,RWordle-L,0.0,1.0396458835774007,1.0,12.187860634366473,0.183651,0,6570.0,200.0
random_10_1,SCALE,0.0,3.1549032439001587,1.047945205479452,0.0,0.0,0,21760.0,200.0
random_10_1,VPSC,0.0,1.0109064879561247,1.0,3.1166683666669157,0.10469,0,6570.0,200.0
random_10_20,GTREE,0.0444444444444444,1.1307977761962436,1.05679012345679,16.681740538837182,0.126528,0,9652.921481134274,199.99999999999997
random_10_20,PFS,0.0,1.0166251039068994,1.00125,0.1602198808333777,0.023915,0,8860.444444444445,200.0
random_10_20,PFS',0.0,1.0,1.0,0.2308641975308643,0.027015,0,8712.0,200.0
random_10_20,PRISM,0.0333333333333333,1.1049661700688118,1.017283950617284,9.822764535081324,0.125767,0,9209.866802389624,200.0
random_10_20,RWordle-L,0.0222222222222222,1.0160080596131846,1.0,1.5696008595394388,0.066056,0,8712.0,200.0
random_10_20,SCALE,0.0,1.1745328037929867,1.0104166666666667,1.6049677487948692e-19,0.0,0,10418.518518518518,200.0
random_10_20,VPSC,0.0,1.0,1.0,0.0666668666668666,0.01898,0,8712.0,200.0
random_10_21,GTREE,0.0444444444444444,1.1307977761962436,1.05679012345679,16.681740538837182,0.126528,0,9652.921481134274,199.99999999999997
random_10_21,PFS,0.0,1.0166251039068994,1.00125,0.1602198808333777,0.023915,0,8860.444444444445,200.0
random_10_21,PFS',0.0,1.0,1.0,0.2308641975308643,0.027015,0,8712.0,200.0
random_10_21,PRISM,0.0333333333333333,1.1049661700688118,1.017283950617284,9.822764535081324,0.125767,0,9209.866802389624,200.0
random_10_21,RWordle-L,0.0222222222222222,1.0160080596131846,1.0,1.5696008595394388,0.066056,0,8712.0,200.0
random_10_21,SCALE,0.0,1.1745328037929867,1.0104166666666667,1.6049677487948692e-19,0.0,0,10418.518518518518,200.0
random_10_21,VPSC,0.0,1.0,1.0,0.0666668666668666,0.01898,0,8712.0,200.0
random_10_22,GTREE,0.0444444444444444,1.1307977761962436,1.05679012345679,16.681740538837182,0.126528,0,9652.921481134274,199.99999999999997
random_10_22,PFS,0.0,1.0166251039068994,1.00125,0.1602198808333777,0.023915,0,8860.444444444445,200.0
random_10_22,PFS',0.0,1.0,1.0,0.2308641975308643,0.027015,0,8712.0,200.0
random_10_22,PRISM,0.0333333333333333,1.1049661700688118,1.017283950617284,9.822764535081324,0.125767,0,9209.866802389624,200.0
random_10_22,RWordle-L,0.0222222222222222,1.0160080596131846,1.0,1.5696008595394388,0.066056,0,8712.0,200.0
random_10_22,SCALE,0.0,1.1745328037929867,1.0104166666666667,1.6049677487948692e-19,0.0,0,10418.518518518518,200.0
random_10_22,VPSC,0.0,1.0,1.0,0.0666668666668666,0.01898,0,8712.0,200.0
random_10_23,GTREE,0.0444444444444444,1.1307977761962436,1.05679012345679,16.681740538837182,0.126528,0,9652.921481134274,199.99999999999997
random_10_23,PFS,0.0,1.0166251039068994,1.00125,0.1602198808333777,0.023915,0,8860.444444444445,200.0
random_10_23,PFS',0.0,1.0,1.0,0.2308641975308643,0.027015,0,8712.0,200.0
random_10_23,PRISM,0.0333333333333333,1.1049661700688118,1.017283950617284,9.822764535081324,0.125767,0,9209.866802389624,200.0
random_10_23,RWordle-L,0.0222222222222222,1.0160080596131846,1.0,1.5696008595394388,0.066056,0,8712.0,200.0
random_10_23,SCALE,0.0,1.1745328037929867,1.0104166666666667,1.6049677487948692e-19,0.0,0,10418.518518518518,200.0
random_10_23,VPSC,0.0,1.0,1.0,0.0666668666668666,0.01898,0,8712.0,200.0
random_10_24,GTREE,0.0444444444444444,1.1307977761962436,1.05679012345679,16.681740538837182,0.126528,0,9652.921481134274,199.99999999999997
random_10_24,PFS,0.0,1.0166251039068994,1.00125,0.1602198808333777,0.023915,0,8860.444444444445,200.0
random_10_24,PFS',0.0,1.0,1.0,0.2308641975308643,0.027015,0,8712.0,200.0
random_10_24,PRISM,0.0333333333333333,1.1049661700688118,1.017283950617284,9.822764535081324,0.125767,0,9209.866802389624,200.0
random_10_24,RWordle-L,0.0222222222222222,1.0160080596131846,1.0,1.5696008595394388,0.066056,0,8712.0,200.0
random_10_24,SCALE,0.0,1.1745328037929867,1.0104166666666667,1.6049677487948692e-19,0.0,0,10418.518518518518,200.0
random_10_24,VPSC,0.0,1.0,1.0,0.0666668666668666,0.01898,0,8712.0,200.0
random_10_25,GTREE,0.0444444444444444,1.1307977761962436,1.05679012345679,16.681740538837182,0.126528,0,9652.921481134274,199.99999999999997
random_10_25,PFS,0.0,1.0166251039068994,1.00125,0.1602198808333777,0.023915,0,8860.444444444445,200.0
random_10_25,PFS',0.0,1.0,1.0,0.2308641975308643,0.027015,0,8712.0,200.0
random_10_25,PRISM,0.0333333333333333,1.1049661700688118,1.017283950617284,9.822764535081324,0.125767,0,9209.866802389624,200.0
random_10_25,RWordle-L,0.0222222222222222,1.0160080596131846,1.0,1.5696008595394388,0.066056,0,8712.0,200.0
random_10_25,SCALE,0.0,1.1745328037929867,1.0104166666666667,1.6049677487948692e-19,0.0,0,10418.518518518518,200.0
random_10_25,VPSC,0.0,1.0,1.0,0.0666668666668666,0.01898,0,8712.0,200.0
random_10_26,GTREE,0.0444444444444444,1.1307977761962436,1.05679012345679,16.681740538837182,0.126528,0,9652.921481134274,199.99999999999997
random_10_26,PFS,0.0,1.0166251039068994,1.00125,0.1602198808333777,0.023915,0,8860.444444444445,200.0
random_10_26,PFS',0.0,1.0,1.0,0.2308641975308643,0.027015,0,8712.0,200.0
random_10_26,PRISM,0.0333333333333333,1.1049661700688118,1.017283950617284,9.822764535081324,0.125767,0,9209.866802389624,200.0
random_10_26,RWordle-L,0.0222222222222222,1.0160080596131846,1.0,1.5696008595394388,0.066056,0,8712.0,200.0
random_10_26,SCALE,0.0,1.1745328037929867,1.0104166666666667,1.6049677487948692e-19,0.0,0,10418.518518518518,200.0
random_10_26,VPSC,0.0,1.0,1.0,0.0666668666668666,0.01898,0,8712.0,200.0
random_10_27,GTREE,0.0444444444444444,1.1307977761962436,1.05679012345679,16.681740538837182,0.126528,0,9652.921481134274,199.99999999999997
random_10_27,PFS,0.0,1.0166251039068994,1.00125,0.1602198808333777,0.023915,0,8860.444444444445,200.0
random_10_27,PFS',0.0,1.0,1.0,0.2308641975308643,0.027015,0,8712.0,200.0
random_10_27,PRISM,0.0333333333333333,1.1049661700688118,1.017283950617284,9.822764535081324,0.125767,0,9209.866802389624,200.0
random_10_27,RWordle-L,0.0222222222222222,1.0160080596131846,1.0,1.5696008595394388,0.066056,0,8712.0,200.0
random_10_27,SCALE,0.0,1.1745328037929867,1.0104166666666667,1.6049677487948692e-19,0.0,0,10418.518518518518,200.0
random_10_27,VPSC,0.0,1.0,1.0,0.0666668666668666,0.01898,0,8712.0,200.0
random_10_28,GTREE,0.0444444444444444,1.1307977761962436,1.05679012345679,16.681740538837182,0.126528,0,9652.921481134274,199.99999999999997
random_10_28,PFS,0.0,1.0166251039068994,1.00125,0.1602198808333777,0.023915,0,8860.444444444445,200.0
random_10_28,PFS',0.0,1.0,1.0,0.2308641975308643,0.027015,0,8712.0,200.0
random_10_28,PRISM,0.0333333333333333,1.1049661700688118,1.017283950617284,9.822764535081324,0.125767,0,9209.866802389624,200.0
random_10_28,RWordle-L,0.0222222222222222,1.0160080596131846,1.0,1.5696008595394388,0.066056,0,8712.0,200.0
random_10_28,SCALE,0.0,1.1745328037929867,1.0104166666666667,1.6049677487948692e-19,0.0,0,10418.518518518518,200.0
random_10_28,VPSC,0.0,1.0,1.0,0.0666668666668666,0.01898,0,8712.0,200.0
random_10_29,GTREE,0.0444444444444444,1.1307977761962436,1.05679012345679,16.681740538837182,0.126528,0,9652.921481134274,199.99999999999997
random_10_29,PFS,0.0,1.0166251039068994,1.00125,0.1602198808333777,0.023915,0,8860.444444444445,200.0
random_10_29,PFS',0.0,1.0,1.0,0.2308641975308643,0.027015,0,8712.0,200.0
random_10_29,PRISM,0.0333333333333333,1.1049661700688118,1.017283950617284,9.822764535081324,0.125767,0,9209.866802389624,200.0
random_10_29,RWordle-L,0.0222222222222222,1.0160080596131846,1.0,1.5696008595394388,0.066056,0,8712.0,200.0
random_10_29,SCALE,0.0,1.1745328037929867,1.0104166666666667,1.6049677487948692e-19,0.0,0,10418.518518518518,200.0
random_10_29,VPSC,0.0,1.0,1.0,0.0666668666668666,0.01898,0,8712.0,200.0
random_10_2,GTREE,0.0444444444444444,1.1307977761962436,1.05679012345679,16.681740538837182,0.126528,0,9652.921481134274,199.99999999999997
random_10_2,PFS,0.0,1.0166251039068994,1.00125,0.1602198808333777,0.023915,0,8860.444444444445,200.0
random_10_2,PFS',0.0,1.0,1.0,0.2308641975308643,0.027015,0,8712.0,200.0
random_10_2,PRISM,0.0333333333333333,1.1049661700688118,1.017283950617284,9.822764535081324,0.125767,0,9209.866802389624,200.0
random_10_2,RWordle-L,0.0222222222222222,1.0160080596131846,1.0,1.5696008595394388,0.066056,0,8712.0,200.0
random_10_2,SCALE,0.0,1.1745328037929867,1.0104166666666667,1.6049677487948692e-19,0.0,0,10418.518518518518,200.0
random_10_2,VPSC,0.0,1.0,1.0,0.0666668666668666,0.01898,0,8712.0,200.0
random_10_30,GTREE,0.0444444444444444,1.1307977761962436,1.05679012345679,16.681740538837182,0.126528,0,9652.921481134274,199.99999999999997
random_10_30,PFS,0.0,1.0166251039068994,1.00125,0.1602198808333777,0.023915,0,8860.444444444445,200.0
random_10_30,PFS',0.0,1.0,1.0,0.2308641975308643,0.027015,0,8712.0,200.0
random_10_30,PRISM,0.0333333333333333,1.1049661700688118,1.017283950617284,9.822764535081324,0.125767,0,9209.866802389624,200.0
random_10_30,RWordle-L,0.0222222222222222,1.0160080596131846,1.0,1.5696008595394388,0.066056,0,8712.0,200.0
random_10_30,SCALE,0.0,1.1745328037929867,1.0104166666666667,1.6049677487948692e-19,0.0,0,10418.518518518518,200.0
random_10_30,VPSC,0.0,1.0,1.0,0.0666668666668666,0.01898,0,8712.0,200.0
random_10_3,GTREE,0.0444444444444444,1.1307977761962436,1.05679012345679,16.681740538837182,0.126528,0,9652.921481134274,199.99999999999997
random_10_3,PFS,0.0,1.0166251039068994,1.00125,0.1602198808333777,0.023915,0,8860.444444444445,200.0
random_10_3,PFS',0.0,1.0,1.0,0.2308641975308643,0.027015,0,8712.0,200.0
random_10_3,PRISM,0.0333333333333333,1.1049661700688118,1.017283950617284,9.822764535081324,0.125767,0,9209.866802389624,200.0
random_10_3,RWordle-L,0.0222222222222222,1.0160080596131846,1.0,1.5696008595394388,0.066056,0,8712.0,200.0
random_10_3,SCALE,0.0,1.1745328037929867,1.0104166666666667,1.6049677487948692e-19,0.0,0,10418.518518518518,200.0
random_10_3,VPSC,0.0,1.0,1.0,0.0666668666668666,0.01898,0,8712.0,200.0
random_10_4,GTREE,0.0444444444444444,1.1307977761962436,1.05679012345679,16.681740538837182,0.126528,0,9652.921481134274,199.99999999999997
random_10_4,PFS,0.0,1.0166251039068994,1.00125,0.1602198808333777,0.023915,0,8860.444444444445,200.0
random_10_4,PFS',0.0,1.0,1.0,0.2308641975308643,0.027015,0,8712.0,200.0
random_10_4,PRISM,0.0333333333333333,1.1049661700688118,1.017283950617284,9.822764535081324,0.125767,0,9209.866802389624,200.0
random_10_4,RWordle-L,0.0222222222222222,1.0160080596131846,1.0,1.5696008595394388,0.066056,0,8712.0,200.0
random_10_4,SCALE,0.0,1.1745328037929867,1.0104166666666667,1.6049677487948692e-19,0.0,0,10418.518518518518,200.0
random_10_4,VPSC,0.0,1.0,1.0,0.0666668666668666,0.01898,0,8712.0,200.0
random_10_5,GTREE,0.0444444444444444,1.1307977761962436,1.05679012345679,16.681740538837182,0.126528,0,9652.921481134274,199.99999999999997
random_10_5,PFS,0.0,1.0166251039068994,1.00125,0.1602198808333777,0.023915,0,8860.444444444445,200.0
random_10_5,PFS',0.0,1.0,1.0,0.2308641975308643,0.027015,0,8712.0,200.0
random_10_5,PRISM,0.0333333333333333,1.1049661700688118,1.017283950617284,9.822764535081324,0.125767,0,9209.866802389624,200.0
random_10_5,RWordle-L,0.0222222222222222,1.0160080596131846,1.0,1.5696008595394388,0.066056,0,8712.0,200.0
random_10_5,SCALE,0.0,1.1745328037929867,1.0104166666666667,1.6049677487948692e-19,0.0,0,10418.518518518518,200.0
random_10_5,VPSC,0.0,1.0,1.0,0.0666668666668666,0.01898,0,8712.0,200.0
random_10_6,GTREE,0.0444444444444444,1.1307977761962436,1.05679012345679,16.681740538837182,0.126528,0,9652.921481134274,199.99999999999997
random_10_6,PFS,0.0,1.0166251039068994,1.00125,0.1602198808333777,0.023915,0,8860.444444444445,200.0
random_10_6,PFS',0.0,1.0,1.0,0.2308641975308643,0.027015,0,8712.0,200.0
random_10_6,PRISM,0.0333333333333333,1.1049661700688118,1.017283950617284,9.822764535081324,0.125767,0,9209.866802389624,200.0
random_10_6,RWordle-L,0.0222222222222222,1.0160080596131846,1.0,1.5696008595394388,0.066056,0,8712.0,200.0
random_10_6,SCALE,0.0,1.1745328037929867,1.0104166666666667,1.6049677487948692e-19,0.0,0,10418.518518518518,200.0
random_10_6,VPSC,0.0,1.0,1.0,0.0666668666668666,0.01898,0,8712.0,200.0
random_10_7,GTREE,0.0444444444444444,1.1307977761962436,1.05679012345679,16.681740538837182,0.126528,0,9652.921481134274,199.99999999999997
random_10_7,PFS,0.0,1.0166251039068994,1.00125,0.1602198808333777,0.023915,0,8860.444444444445,200.0
random_10_7,PFS',0.0,1.0,1.0,0.2308641975308643,0.027015,0,8712.0,200.0
random_10_7,PRISM,0.0333333333333333,1.1049661700688118,1.017283950617284,9.822764535081324,0.125767,0,9209.866802389624,200.0
random_10_7,RWordle-L,0.0222222222222222,1.0160080596131846,1.0,1.5696008595394388,0.066056,0,8712.0,200.0
random_10_7,SCALE,0.0,1.1745328037929867,1.0104166666666667,1.6049677487948692e-19,0.0,0,10418.518518518518,200.0
random_10_7,VPSC,0.0,1.0,1.0,0.0666668666668666,0.01898,0,8712.0,200.0
random_10_8,GTREE,0.0444444444444444,1.1307977761962436,1.05679012345679,16.681740538837182,0.126528,0,9652.921481134274,199.99999999999997
random_10_8,PFS,0.0,1.0166251039068994,1.00125,0.1602198808333777,0.023915,0,8860.444444444445,200.0
random_10_8,PFS',0.0,1.0,1.0,0.2308641975308643,0.027015,0,8712.0,200.0
random_10_8,PRISM,0.0333333333333333,1.1049661700688118,1.017283950617284,9.822764535081324,0.125767,0,9209.866802389624,200.0
random_10_8,RWordle-L,0.0222222222222222,1.0160080596131846,1.0,1.5696008595394388,0.066056,0,8712.0,200.0
random_10_8,SCALE,0.0,1.1745328037929867,1.0104166666666667,1.6049677487948692e-19,0.0,0,10418.518518518518,200.0
random_10_8,VPSC,0.0,1.0,1.0,0.0666668666668666,0.01898,0,8712.0,200.0
random_10_9,GTREE,0.0444444444444444,1.1307977761962436,1.05679012345679,16.681740538837182,0.126528,0,9652.921481134274,199.99999999999997
random_10_9,PFS,0.0,1.0166251039068994,1.00125,0.1602198808333777,0.023915,0,8860.444444444445,200.0
random_10_9,PFS',0.0,1.0,1.0,0.2308641975308643,0.027015,0,8712.0,200.0
random_10_9,PRISM,0.0333333333333333,1.1049661700688118,1.017283950617284,9.822764535081324,0.125767,0,9209.866802389624,200.0
random_10_9,RWordle-L,0.0222222222222222,1.0160080596131846,1.0,1.5696008595394388,0.066056,0,8712.0,200.0
random_10_9,SCALE,0.0,1.1745328037929867,1.0104166666666667,1.6049677487948692e-19,0.0,0,10418.518518518518,200.0
random_10_9,VPSC,0.0,1.0,1.0,0.0666668666668666,0.01898,0,8712.0,200.0
random_200_10,GTREE,0.0334170854271356,9.42052987430545,1.0260890937019969,2229.1242574443663,0.419115,0,1000000.0,1000.0
random_200_10,PFS,0.0,36.83595312194459,1.8370692070608008,17356.363545119893,0.350007,0,1000000.0,1000.0
random_200_10,PFS',0.0,8.89511614778858,1.0705944344754903,1638.2228371100423,0.268981,0,1000000.0,1000.0
random_200_10,PRISM,0.0211055276381909,6.440621469804741,1.2237779455697448,1193.707086892264,0.378246,0,1000000.0,1000.0
random_200_10,RWordle-L,0.1379396984924623,2.5471018692597616,1.1483870967741936,2349.9231333102234,0.965074,0,1000000.0,1000.0
random_200_10,SCALE,0.0,80.20172910662824,1.0564952048823018,0.0,0.0,0,1000000.0,1000.0
random_200_10,VPSC,0.0289698492462311,3.0376591296193425,2.692050061695752,833.8986370836142,0.618198,0,1000000.0,1000.0
random_200_11,GTREE,0.0628140703517587,8.318179825086947,1.1160368217054264,5823.505812625262,0.529845,0,1000000.0,1000.0
random_200_11,PFS,0.0,28.64319166090037,1.6348679184592498,21159.23220341976,0.351769,0,1000000.0,1000.0
random_200_11,PFS',0.0,6.894067422465177,1.1023739069279863,3155.9592408620133,0.265793,0,1000000.0,1000.0
random_200_11,PRISM,0.0271859296482412,5.249417208421484,1.3220249138616489,2299.6462815200543,0.390973,0,1000000.0,1000.0
random_200_11,RWordle-L,0.1495477386934673,2.107058178312659,1.0632267441860466,2409.3547890745253,1.160282,0,1000000.0,1000.0
random_200_11,SCALE,0.0,82.43585110227683,1.0486101554974545,0.0,0.0,0,1000000.0,1000.0
random_200_11,VPSC,0.0381155778894472,2.2390752343907074,2.4094908862350723,1680.4502759355062,0.616497,0,1000000.0,1000.0
random_200_12,GTREE,0.0381909547738693,9.006874846248792,1.1681203714587989,2733.7883656696067,0.395865,0,1000000.0,1000.0
random_200_12,PFS,0.0,38.53416474126803,1.7549254664859797,24386.31584727108,0.332711,0,1000000.0,1000.0
random_200_12,PFS',0.0,9.4241763199337,1.135004308378529,3026.666420279446,0.256606,0,1000000.0,1000.0
random_200_12,PRISM,0.022964824120603,6.064532427155158,1.3289333249623303,1754.3874062510297,0.39312,0,1000000.0,1000.0
random_200_12,RWordle-L,0.1394974874371859,2.565909555956825,1.075141075141075,2651.0485796508906,1.011111,0,1000000.0,1000.0
random_200_12,SCALE,0.0,35.42492363951509,1.048468738665093,1.444421091030183e-19,0.0,0,1000000.0,1000.0
random_200_12,VPSC,0.028467336683417,3.0225087879222188,2.409763313609468,2832.696155538934,0.582832,0,1000000.0,1000.0
random_200_13,GTREE,0.0450251256281407,10.17286951959374,1.020848708487085,3870.545860689903,0.390997,0,1000000.0,1000.0
random_200_13,PFS,0.0,39.66147422274008,1.7429938482570062,18168.62457336529,0.321314,0,1000000.0,1000.0
random_200_13,PFS',0.0,9.349000047470822,1.138030673482996,1951.500708043469,0.246034,0,1000000.0,1000.0
random_200_13,PRISM,0.0197738693467336,6.384252695429272,1.3122294372294372,1646.483402977433,0.378027,0,1000000.0,1000.0
random_200_13,RWordle-L,0.1357286432160804,2.697591714258873,1.1515625,2012.084710270389,0.976594,0,1000000.0,1000.0
random_200_13,SCALE,0.0,79.70385692303812,1.0551020408163263,0.0,0.0,0,1000000.0,1000.0
random_200_13,VPSC,0.0485427135678391,2.758644661954486,2.145,751.1457626315056,0.607301,0,1000000.0,1000.0
random_200_14,GTREE,0.0322361809045226,12.05754396711431,1.0512834339948232,1424.4338948799768,0.39005,0,1000000.0,1000.0
random_200_14,PFS,0.0,48.05207245800525,1.8586017282011,14569.012961716646,0.334947,0,1000000.0,1000.0
random_200_14,PFS',0.0,10.461159722034612,1.142745200470158,1237.0495116533789,0.251122,0,1000000.0,1000.0
random_200_14,PRISM,0.0229145728643216,7.9324454010238945,1.3018229932372831,565.7885304780353,0.353617,0,1000000.0,1000.0
random_200_14,RWordle-L,0.1384673366834171,3.1065491441440494,1.1026125625347416,2043.4259543458768,1.029646,0,1000000.0,1000.0
random_200_14,SCALE,0.0,78.44934787009457,1.0614072494669509,0.0,0.0,0,1000000.0,1000.0
random_200_14,VPSC,0.0334422110552763,3.652343605397423,2.803767660910518,749.01821310628,0.602593,0,1000000.0,1000.0
random_200_15,GTREE,0.026608040201005,8.903532368127603,1.0829873251748252,1681.303517178389,0.367453,0,1000000.0,1000.0
random_200_15,PFS,0.0,34.42706762432293,1.6913656605640772,17894.06827149763,0.330371,0,1000000.0,1000.0
random_200_15,PFS',0.0,9.614831793409817,1.0846951602765555,1807.080565264088,0.235695,0,1000000.0,1000.0
random_200_15,PRISM,0.026180904522613,6.093558235415358,1.2190547636909228,1258.1328188307093,0.391809,0,1000000.0,1000.0
random_200_15,RWordle-L,0.1435929648241206,2.5089320895733205,1.2167832167832169,2187.231862422942,1.218089,0,1000000.0,1000.0
random_200_15,SCALE,0.0,81.33967909902692,1.0465897738625012,0.0,0.0,0,1000000.0,1000.0
random_200_15,VPSC,0.0367336683417085,2.8046981232612738,2.241576605212969,745.4891192591606,0.649529,0,1000000.0,1000.0
