filename,algorithm,GQS,oo_nni,sp_ch_a,gs_bb_iar,nm_dm_imse,eb_rsdd,node_overlaps,area_size,avg_node_size
ws_500_6,pfs,0.7271,0.0,1.3721,1.0441,4257.4928,0.2426,0,1000000.0,1000.0
ws_500_6,pfsp,0.7409,0.0,1.0229,1.0013,1460.3843,0.3003,0,1000000.0,1000.0
ws_500_6,prism,0.731,0.0032,1.0181,1.0133,856.5789,0.3524,0,1000000.0,1000.0
ws_500_6,rwordle,0.7678,0.0011,1.0012,1.001,12.8508,0.166,0,1000000.0,1000.0
ws_500_6,scale,0.801,0.0,43.7301,1.0009,0.0,0.0,0,1000000.0,1000.0
ws_500_6,vpsc,0.7807,0.0007,1.0012,1.0006,4.1635,0.1305,0,1000000.0,1000.0
ws_500_7,gtree,0.7368,0.0052,1.2229,1.0098,7365.8675,0.2624,0,1000000.0,1000.0
ws_500_7,pfs,0.7328,0.0,1.2145,1.0409,1957.7053,0.2414,0,1000000.0,1000.0
ws_500_7,pfsp,0.754,0.0,1.0054,1.0028,260.1832,0.2211,0,1000000.0,1000.0
ws_500_7,prism,0.7427,0.0015,1.0105,1.0053,139.4886,0.2881,0,1000000.0,1000.0
ws_500_7,rwordle,0.7728,0.0008,1.001,1.0012,16.7959,0.1349,0,1000000.0,1000.0
ws_500_7,scale,0.8045,0.0,10.9793,1.0005,0.0,0.0,0,1000000.0,1000.0
ws_500_7,vpsc,0.7796,0.0004,1.0017,1.0017,15.5747,0.1011,0,1000000.0,1000.0
ws_500_8,gtree,0.747,0.0033,1.2493,1.003,1174.7034,0.2052,0,1000000.0,1000.0
ws_500_8,pfs,0.7469,0.0,1.157,1.0468,1110.0817,0.1641,0,1000000.0,1000.0
ws_500_8,pfsp,0.7618,0.0,1.0009,1.0049,189.4543,0.1751,0,1000000.0,1000.0
ws_500_8,prism,0.7521,0.0013,1.0097,1.0139,174.5003,0.2159,0,1000000.0,1000.0
ws_500_8,rwordle,0.7838,0.0005,1.0003,1.0008,7.0975,0.0977,0,1000000.0,1000.0
ws_500_8,scale,0.8058,0.0,8.0837,1.0017,0.0,0.0,0,1000000.0,1000.0
ws_500_8,vpsc,0.7988,0.0002,1.0001,1.0004,2.2808,0.0704,0,1000000.0,1000.0
ws_500_9,gtree,0.7283,0.0089,1.2241,1.0542,3722.5496,0.2515,0,1000000.0,1000.0
ws_500_9,pfs,0.7156,0.0,1.2948,1.1327,2084.875,0.2126,0,1000000.0,1000.0
ws_500_9,pfsp,0.7421,0.0,1.0293,1.0441,1485.6426,0.2257,0,1000000.0,1000.0
ws_500_9,prism,0.7383,0.0024,1.028,1.0245,619.8466,0.2795,0,1000000.0,1000.0
ws_500_9,rwordle,0.7759,0.001,1.0017,1.0,8.9013,0.1319,0,1000000.0,1000.0
ws_500_9,scale,0.8036,0.0,10.9503,1.0043,0.0,0.0,0,1000000.0,1000.0
ws_500_9,vpsc,0.7889,0.0004,1.0014,1.0004,4.3323,0.0887,0,1000000.0,1000.0
ws_50_10,gtree,0.7865,0.0024,1.0306,1.0087,20.154,0.0523,0,1000000.0,1000.0
ws_50_10,pfs,0.8157,0.0,1.011,1.0044,1.2333,0.0209,0,1000000.0,1000.0
ws_50_10,pfsp,0.8351,0.0,1.0,1.0,0.2615,0.0187,0,1000000.0,1000.0
ws_50_10,prism,0.7955,0.0,1.0039,1.0052,4.5285,0.0509,0,1000000.0,1000.0
ws_50_10,rwordle,0.8205,0.0004,1.0,1.0,1.0,0.0184,0,1000000.0,1000.0
ws_50_10,scale,0.8363,0.0,1.3678,1.0012,0.0,0.0,0,1000000.0,1000.0
ws_50_10,vpsc,0.8382,0.0004,1.0006,1.0017,0.1803,0.0151,0,1000000.0,1000.0
ws_50_11,gtree,0.8019,0.0,1.0305,1.0123,3.554,0.0189,0,1000000.0,1000.0
ws_50_11,pfs,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
ws_50_11,pfsp,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
ws_50_11,prism,0.8107,0.0,1.0052,1.0085,1.8003,0.0199,0,1000000.0,1000.0
ws_50_11,rwordle,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
ws_50_11,scale,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
ws_50_11,vpsc,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
ws_50_12,gtree,0.7949,0.0,1.0438,1.0109,7.048,0.0271,0,1000000.0,1000.0
ws_50_12,pfs,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
ws_50_12,pfsp,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
ws_50_12,prism,0.8144,0.0,1.0019,1.0041,1.3333,0.0244,0,1000000.0,1000.0
ws_50_12,rwordle,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
ws_50_12,scale,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
ws_50_12,vpsc,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
ws_50_13,gtree,0.7865,0.0024,1.0306,1.0087,20.154,0.0523,0,1000000.0,1000.0
ws_50_13,pfs,0.8157,0.0,1.011,1.0044,1.2333,0.0209,0,1000000.0,1000.0
ws_50_13,pfsp,0.8351,0.0,1.0,1.0,0.2615,0.0187,0,1000000.0,1000.0
ws_50_13,prism,0.7955,0.0,1.0039,1.0052,4.5285,0.0509,0,1000000.0,1000.0
ws_50_13,rwordle,0.8205,0.0004,1.0,1.0,1.0,0.0184,0,1000000.0,1000.0
ws_50_13,scale,0.8363,0.0,1.3678,1.0012,0.0,0.0,0,1000000.0,1000.0
ws_50_13,vpsc,0.8382,0.0004,1.0006,1.0017,0.1803,0.0151,0,1000000.0,1000.0
ws_50_14,gtree,0.8019,0.0,1.0305,1.0123,3.554,0.0189,0,1000000.0,1000.0
ws_50_14,pfs,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
ws_50_14,pfsp,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
ws_50_14,prism,0.8107,0.0,1.0052,1.0085,1.8003,0.0199,0,1000000.0,1000.0
ws_50_14,rwordle,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
ws_50_14,scale,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
ws_50_14,vpsc,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
ws_50_15,gtree,0.7949,0.0,1.0438,1.0109,7.048,0.0271,0,1000000.0,1000.0
ws_50_15,pfs,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
ws_50_15,pfsp,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
ws_50_15,prism,0.8144,0.0,1.0019,1.0041,1.3333,0.0244,0,1000000.0,1000.0
ws_50_15,rwordle,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
ws_50_15,scale,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
ws_50_15,vpsc,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
ws_50_16,gtree,0.7949,0.0,1.0438,1.0109,7.048,0.0271,0,1000000.0,1000.0
ws_50_16,pfs,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
ws_50_16,pfsp,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
ws_50_16,prism,0.8144,0.0,1.0019,1.0041,1.3333,0.0244,0,1000000.0,1000.0
ws_50_16,rwordle,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
ws_50_16,scale,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
ws_50_16,vpsc,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
ws_50_17,gtree,0.8019,0.0,1.0305,1.0123,3.554,0.0189,0,1000000.0,1000.0
ws_50_17,pfs,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
ws_50_17,pfsp,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
ws_50_17,prism,0.8107,0.0,1.0052,1.0085,1.8003,0.0199,0,1000000.0,1000.0
ws_50_17,rwordle,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
ws_50_17,scale,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
ws_50_17,vpsc,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
ws_50_18,gtree,0.7865,0.0024,1.0306,1.0087,20.154,0.0523,0,1000000.0,1000.0
ws_50_18,pfs,0.8157,0.0,1.011,1.0044,1.2333,0.0209,0,1000000.0,1000.0
ws_50_18,pfsp,0.8351,0.0,1.0,1.0,0.2615,0.0187,0,1000000.0,1000.0
ws_50_18,prism,0.7955,0.0,1.0039,1.0052,4.5285,0.0509,0,1000000.0,1000.0
ws_50_18,rwordle,0.8205,0.0004,1.0,1.0,1.0,0.0184,0,1000000.0,1000.0
ws_50_18,scale,0.8363,0.0,1.3678,1.0012,0.0,0.0,0,1000000.0,1000.0
ws_50_18,vpsc,0.8382,0.0004,1.0006,1.0017,0.1803,0.0151,0,1000000.0,1000.0
ws_50_19,gtree,0.8182,0.0,1.0246,1.0048,1.1464,0.011,0,1000000.0,1000.0
ws_50_19,pfs,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
ws_50_19,pfsp,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
ws_50_19,prism,0.8322,0.0,1.0028,1.0034,0.3914,0.0114,0,1000000.0,1000.0
ws_50_19,rwordle,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
ws_50_19,scale,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
ws_50_19,vpsc,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
ws_50_1,gtree,0.839,0.0,1.0217,1.0013,0.1601,0.0111,0,1000000.0,1000.0
ws_50_1,pfs,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
ws_50_1,pfsp,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
ws_50_1,prism,0.8433,0.0,1.0007,1.0,0.083,0.0116,0,1000000.0,1000.0
ws_50_1,rwordle,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
ws_50_1,scale,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
ws_50_1,vpsc,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
ws_50_20,gtree,0.7783,0.0037,1.0656,1.0038,13.6409,0.0931,0,1000000.0,1000.0
ws_50_20,pfs,0.7909,0.0,1.0298,1.0141,5.2047,0.0518,0,1000000.0,1000.0
ws_50_20,pfsp,0.8064,0.0,0.9995,1.0,1.7758,0.0489,0,1000000.0,1000.0
ws_50_20,prism,0.7884,0.0024,1.0071,1.0001,3.9965,0.0935,0,1000000.0,1000.0
ws_50_20,rwordle,0.7956,0.0012,0.9977,1.0066,4.5516,0.0503,0,1000000.0,1000.0
ws_50_20,scale,0.8238,0.0,1.9837,1.006,0.0,0.0,0,1000000.0,1000.0
ws_50_20,vpsc,0.8268,0.0004,1.0024,1.0,0.4,0.037,0,1000000.0,1000.0
ws_50_21,gtree,0.8182,0.0,1.0246,1.0048,1.1464,0.011,0,1000000.0,1000.0
ws_50_21,pfs,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
ws_50_21,pfsp,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
ws_50_21,prism,0.8322,0.0,1.0028,1.0034,0.3914,0.0114,0,1000000.0,1000.0
ws_50_21,rwordle,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
ws_50_21,scale,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
ws_50_21,vpsc,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
ws_50_22,gtree,0.8028,0.002,1.0297,1.004,3.6045,0.0238,0,1000000.0,1000.0
ws_50_22,pfs,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
ws_50_22,pfsp,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
ws_50_22,prism,0.8158,0.0,1.0035,1.0005,1.2757,0.0242,0,1000000.0,1000.0
ws_50_22,rwordle,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
ws_50_22,scale,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
ws_50_22,vpsc,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
ws_50_23,gtree,0.8182,0.0,1.0246,1.0048,1.1464,0.011,0,1000000.0,1000.0
ws_50_23,pfs,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
ws_50_23,pfsp,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
ws_50_23,prism,0.8322,0.0,1.0028,1.0034,0.3914,0.0114,0,1000000.0,1000.0
ws_50_23,rwordle,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
ws_50_23,scale,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
ws_50_23,vpsc,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
ws_50_24,gtree,0.8182,0.0,1.0246,1.0048,1.1464,0.011,0,1000000.0,1000.0
ws_50_24,pfs,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
ws_50_24,pfsp,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
ws_50_24,prism,0.8322,0.0,1.0028,1.0034,0.3914,0.0114,0,1000000.0,1000.0
ws_50_24,rwordle,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
ws_50_24,scale,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
ws_50_24,vpsc,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
ws_50_25,gtree,0.8182,0.0,1.0246,1.0048,1.1464,0.011,0,1000000.0,1000.0
ws_50_25,pfs,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
ws_50_25,pfsp,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
ws_50_25,prism,0.8322,0.0,1.0028,1.0034,0.3914,0.0114,0,1000000.0,1000.0
ws_50_25,rwordle,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
ws_50_25,scale,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
ws_50_25,vpsc,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
ws_50_26,gtree,0.8028,0.002,1.0297,1.004,3.6045,0.0238,0,1000000.0,1000.0
ws_50_26,pfs,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
ws_50_26,pfsp,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
ws_50_26,prism,0.8158,0.0,1.0035,1.0005,1.2757,0.0242,0,1000000.0,1000.0
ws_50_26,rwordle,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
ws_50_26,scale,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
ws_50_26,vpsc,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
ws_50_27,gtree,0.8028,0.002,1.0297,1.004,3.6045,0.0238,0,1000000.0,1000.0
ws_50_27,pfs,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
ws_50_27,pfsp,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
ws_50_27,prism,0.8158,0.0,1.0035,1.0005,1.2757,0.0242,0,1000000.0,1000.0
ws_50_27,rwordle,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
ws_50_27,scale,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
ws_50_27,vpsc,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
ws_50_28,gtree,0.8182,0.0,1.0246,1.0048,1.1464,0.011,0,1000000.0,1000.0
ws_50_28,pfs,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
ws_50_28,pfsp,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
ws_50_28,prism,0.8322,0.0,1.0028,1.0034,0.3914,0.0114,0,1000000.0,1000.0
ws_50_28,rwordle,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
ws_50_28,scale,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
ws_50_28,vpsc,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
ws_50_29,gtree,0.777,0.0008,1.0621,1.0206,32.5311,0.0709,0,1000000.0,1000.0
ws_50_29,pfs,0.7938,0.0,1.0197,1.0107,6.2086,0.0398,0,1000000.0,1000.0
ws_50_29,pfsp,0.8209,0.0,1.0,1.0,0.6817,0.0369,0,1000000.0,1000.0
ws_50_29,prism,0.7854,0.0008,1.0098,1.0109,8.8026,0.0711,0,1000000.0,1000.0
ws_50_29,rwordle,0.8053,0.0008,1.0,1.0,2.1111,0.0453,0,1000000.0,1000.0
ws_50_29,scale,0.8276,0.0,1.7326,1.0053,0.0,0.0,0,1000000.0,1000.0
ws_50_29,vpsc,0.8242,0.0,1.0017,1.0022,0.5692,0.0293,0,1000000.0,1000.0
ws_50_2,gtree,0.7959,0.0008,1.0215,1.012,5.8954,0.0307,0,1000000.0,1000.0
ws_50_2,pfs,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
ws_50_2,pfsp,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
ws_50_2,prism,0.8293,0.0012,1.0004,1.0,0.3997,0.0269,0,1000000.0,1000.0
ws_50_2,rwordle,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
ws_50_2,scale,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
ws_50_2,vpsc,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
ws_50_30,gtree,0.7826,0.0008,1.0601,1.0101,19.7669,0.062,0,1000000.0,1000.0
ws_50_30,pfs,0.8025,0.0,1.0135,1.0068,2.8644,0.0334,0,1000000.0,1000.0
ws_50_30,pfsp,0.8253,0.0,1.0,1.0,0.5356,0.0299,0,1000000.0,1000.0
ws_50_30,prism,0.7893,0.0004,1.0122,1.0087,7.1713,0.0599,0,1000000.0,1000.0
ws_50_30,rwordle,0.8149,0.0004,1.0,1.0,1.3622,0.0262,0,1000000.0,1000.0
ws_50_30,scale,0.8279,0.0,1.7307,1.004,0.0,0.0,0,1000000.0,1000.0
ws_50_30,vpsc,0.8335,0.0,1.0,1.0,0.25,0.0271,0,1000000.0,1000.0
ws_50_3,gtree,0.8112,0.0004,1.0216,1.0009,1.2872,0.0392,0,1000000.0,1000.0
ws_50_3,pfs,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
ws_50_3,pfsp,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
ws_50_3,prism,0.821,0.0004,1.0031,1.0,0.6473,0.0384,0,1000000.0,1000.0
ws_50_3,rwordle,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
ws_50_3,scale,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
ws_50_3,vpsc,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
ws_50_4,gtree,0.7959,0.0008,1.0215,1.012,5.8954,0.0307,0,1000000.0,1000.0
ws_50_4,pfs,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
ws_50_4,pfsp,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
ws_50_4,prism,0.8293,0.0012,1.0004,1.0,0.3997,0.0269,0,1000000.0,1000.0
ws_50_4,rwordle,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
ws_50_4,scale,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
ws_50_4,vpsc,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
ws_50_5,gtree,0.7744,0.0016,1.0536,1.0281,28.2287,0.078,0,1000000.0,1000.0
ws_50_5,pfs,0.8025,0.0,1.0206,1.0085,2.8589,0.0307,0,1000000.0,1000.0
ws_50_5,pfsp,0.8256,0.0,1.0002,1.0,0.5392,0.0284,0,1000000.0,1000.0
ws_50_5,prism,0.7852,0.0012,1.0147,1.0043,10.7309,0.0749,0,1000000.0,1000.0
ws_50_5,rwordle,0.8153,0.0008,0.9974,1.0,1.1171,0.0353,0,1000000.0,1000.0
ws_50_5,scale,0.8317,0.0,1.5312,1.0039,0.0,0.0,0,1000000.0,1000.0
ws_50_5,vpsc,0.8338,0.0,1.0,1.0,0.25,0.0257,0,1000000.0,1000.0
ws_50_6,gtree,0.8112,0.0004,1.0216,1.0009,1.2872,0.0392,0,1000000.0,1000.0
ws_50_6,pfs,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
ws_50_6,pfsp,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
ws_50_6,prism,0.821,0.0004,1.0031,1.0,0.6473,0.0384,0,1000000.0,1000.0
ws_50_6,rwordle,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
ws_50_6,scale,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
ws_50_6,vpsc,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
ws_50_7,gtree,0.839,0.0,1.0217,1.0013,0.1601,0.0111,0,1000000.0,1000.0
ws_50_7,pfs,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
ws_50_7,pfsp,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
ws_50_7,prism,0.8433,0.0,1.0007,1.0,0.083,0.0116,0,1000000.0,1000.0
ws_50_7,rwordle,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
ws_50_7,scale,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
ws_50_7,vpsc,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
ws_50_8,gtree,0.8019,0.0,1.0305,1.0123,3.554,0.0189,0,1000000.0,1000.0
ws_50_8,pfs,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
ws_50_8,pfsp,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
ws_50_8,prism,0.8107,0.0,1.0052,1.0085,1.8003,0.0199,0,1000000.0,1000.0
ws_50_8,rwordle,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
ws_50_8,scale,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
ws_50_8,vpsc,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
ws_50_9,gtree,0.7949,0.0,1.0438,1.0109,7.048,0.0271,0,1000000.0,1000.0
ws_50_9,pfs,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
ws_50_9,pfsp,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
ws_50_9,prism,0.8144,0.0,1.0019,1.0041,1.3333,0.0244,0,1000000.0,1000.0
ws_50_9,rwordle,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
ws_50_9,scale,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
ws_50_9,vpsc,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
pa_1000_10,fta,0.4088,0.0557,85.7485,13.1474,600379.5965,0.8331,0,1000000.0,1000.0
pa_1000_11,fta,0.4154,0.0325,70.8479,29.737,638541.575,0.617,0,1000000.0,1000.0
pa_1000_12,fta,0.404,0.0416,51.7607,14.4252,582910.5126,0.8716,0,1000000.0,1000.0
pa_1000_13,fta,0.4074,0.0235,66.2443,31.0762,556433.5845,0.6959,0,1000000.0,1000.0
pa_1000_14,fta,0.4079,0.0521,59.0151,11.6816,405942.3539,0.8793,0,1000000.0,1000.0
pa_1000_15,fta,0.41,0.0238,63.9293,27.2471,585654.5498,0.68,0,1000000.0,1000.0
pa_1000_16,fta,0.4104,0.0487,94.7026,17.8976,721407.6255,0.7437,0,1000000.0,1000.0
pa_1000_17,fta,0.4103,0.0548,68.9697,10.2667,411900.6513,0.8882,0,1000000.0,1000.0
pa_1000_18,fta,0.3379,0.0863,138.3551,12.5667,3521197.528,2.9481,0,1000000.0,1000.0
pa_1000_19,fta,0.4142,0.0263,71.5452,30.0541,636362.9357,0.6257,0,1000000.0,1000.0
pa_1000_1,fta,0.412,0.0431,81.9129,23.1107,646802.7141,0.685,0,1000000.0,1000.0
pa_1000_20,fta,0.4059,0.0563,77.4094,16.2947,639788.0594,0.8246,0,1000000.0,1000.0
pa_1000_21,fta,0.4157,0.0266,71.9007,22.3861,738255.1755,0.6397,0,1000000.0,1000.0
pa_1000_22,fta,0.4134,0.0262,67.0112,23.4447,855669.8681,0.6602,0,1000000.0,1000.0
pa_1000_23,fta,0.4157,0.0266,74.4963,28.6802,544868.6975,0.6136,0,1000000.0,1000.0
pa_1000_24,fta,0.4028,0.0523,91.4821,13.9771,580077.7239,0.8977,0,1000000.0,1000.0
pa_1000_25,fta,0.4159,0.0283,61.0147,28.0866,700154.6241,0.6156,0,1000000.0,1000.0
pa_1000_26,fta,0.5746,0.0941,76.8265,1.0368,588764.5046,2.2006,0,1000000.0,1000.0
pa_1000_27,fta,0.4119,0.0207,57.9163,32.9899,574685.503,0.641,0,1000000.0,1000.0
pa_1000_28,fta,0.4152,0.0214,60.5184,31.4478,514623.9656,0.6098,0,1000000.0,1000.0
pa_1000_29,fta,0.4044,0.023,77.8589,29.4414,512098.7245,0.7357,0,1000000.0,1000.0
pa_1000_2,fta,0.4082,0.027,67.6608,31.6919,674371.3759,0.6872,0,1000000.0,1000.0
pa_1000_30,fta,0.416,0.0256,77.3639,28.1595,552775.8653,0.6116,0,1000000.0,1000.0
pa_1000_3,fta,0.4182,0.033,77.4888,25.135,513065.0086,0.6037,0,1000000.0,1000.0
pa_1000_4,fta,0.4133,0.0235,76.9433,29.8129,570848.4419,0.634,0,1000000.0,1000.0
pa_1000_5,fta,0.4094,0.0315,93.9418,22.5299,523836.9013,0.7112,0,1000000.0,1000.0
pa_1000_6,fta,0.4154,0.0285,79.83,23.3966,647422.4718,0.6377,0,1000000.0,1000.0
pa_1000_7,fta,0.4174,0.0251,75.4944,24.2146,543066.8303,0.6119,0,1000000.0,1000.0
pa_1000_8,fta,0.4095,0.0577,59.8984,10.9756,329934.4564,0.8809,0,1000000.0,1000.0
pa_1000_9,fta,0.4081,0.0499,81.9713,12.7331,751893.478,0.8474,0,1000000.0,1000.0
pa_100_10,fta,0.5117,0.0117,3.5215,2.8905,1168.2495,0.559,0,1000000.0,1000.0
pa_100_11,fta,0.5886,0.0862,4.9966,1.4095,3871.0058,0.702,0,1000000.0,1000.0
pa_100_12,fta,0.549,0.0264,3.7352,1.9991,1569.9985,0.5711,0,1000000.0,1000.0
pa_100_13,fta,0.5117,0.0117,3.5215,2.8905,1168.2495,0.559,0,1000000.0,1000.0
pa_100_14,fta,0.5631,0.0416,5.6604,1.7528,2570.6913,0.5675,0,1000000.0,1000.0
pa_100_15,fta,0.5527,0.0654,3.7838,2.015,2198.2419,0.5429,0,1000000.0,1000.0
