type;n;m;iteration;algorithm;oo_nni;sp_ch_a;gs_bb_iar;nm_dm_imse;eb_rsdd
random;50;200;11;prism;0.022448979591836733;2.6464310339345016;1.0773644637910567;226.15818935408447;0.265316
random;50;200;11;rwordle;0.0673469387755102;1.2738812316850583;1.0069352135467837;259.84158274507365;0.504965
random;50;200;11;scale;0;8.866146069312295;1.0521056685471615;1.3554934395266821e-19;0
random;50;200;11;vpsc;0.024081632653061225;1.2888996516974902;1.1947538627380525;88.29199241402765;0.29913
random;50;200;12;gtree;0.026938775510204082;3.1986135737639043;1.0123076923076924;210.55433926295413;0.256083
random;50;200;12;pfs;0;5.420246574709705;1.622491214369387;1102.7774087844055;0.391547
random;50;200;12;pfsp;0;2.3426474112524627;1.1450124069478909;116.06298162380799;0.235014
random;50;200;12;prism;0.020816326530612245;2.4865565091351245;1.2733430091920659;131.57381297578252;0.24085
random;50;200;12;rwordle;0.07755102040816327;1.285888947327438;1.0273889961389961;190.840743393644;0.515155
random;50;200;12;scale;0;8.860232748388682;1.0497416020671835;1.4222151834681088e-19;0
random;50;200;12;vpsc;0.020816326530612245;1.4414210422850349;1.209077380952381;103.29396350638277;0.352775
random;50;200;13;gtree;0.025306122448979593;3.1971297758330857;1.008012990222034;207.55015951664203;0.283675
random;50;200;13;pfs;0;5.032716954436552;1.4044904888950487;1379.214732387635;0.323425
random;50;200;13;pfsp;0;2.520636293604795;1.118917984616714;198.28699314222112;0.227071
random;50;200;13;prism;0.022448979591836733;2.6464310339345016;1.0773644637910567;226.15818935408447;0.265316
random;50;200;13;rwordle;0.0673469387755102;1.2738812316850583;1.0069352135467837;259.84158274507365;0.504965
random;50;200;13;scale;0;8.866146069312295;1.0521056685471615;1.3554934395266821e-19;0
random;50;200;13;vpsc;0.024081632653061225;1.2888996516974902;1.1947538627380525;88.29199241402765;0.29913
random;50;200;14;gtree;0.025306122448979593;3.1971297758330857;1.008012990222034;207.55015951664203;0.283675
random;50;200;14;pfs;0;5.032716954436552;1.4044904888950487;1379.214732387635;0.323425
random;50;200;14;pfsp;0;2.520636293604795;1.118917984616714;198.28699314222112;0.227071
random;50;200;14;prism;0.022448979591836733;2.6464310339345016;1.0773644637910567;226.15818935408447;0.265316
random;50;200;14;rwordle;0.0673469387755102;1.2738812316850583;1.0069352135467837;259.84158274507365;0.504965
random;50;200;14;scale;0;8.866146069312295;1.0521056685471615;1.3554934395266821e-19;0
random;50;200;14;vpsc;0.024081632653061225;1.2888996516974902;1.1947538627380525;88.29199241402765;0.29913
random;50;200;15;gtree;0.026938775510204082;3.1986135737639043;1.0123076923076924;210.55433926295413;0.256083
random;50;200;15;pfs;0;5.420246574709705;1.622491214369387;1102.7774087844055;0.391547
random;50;200;15;pfsp;0;2.3426474112524627;1.1450124069478909;116.06298162380799;0.235014
random;50;200;15;prism;0.020816326530612245;2.4865565091351245;1.2733430091920659;131.57381297578252;0.24085
random;50;200;15;rwordle;0.07755102040816327;1.285888947327438;1.0273889961389961;190.840743393644;0.515155
random;50;200;15;scale;0;8.860232748388682;1.0497416020671835;1.4222151834681088e-19;0
random;50;200;15;vpsc;0.020816326530612245;1.4414210422850349;1.209077380952381;103.29396350638277;0.352775
random;50;200;16;gtree;0.026938775510204082;3.1986135737639043;1.0123076923076924;210.55433926295413;0.256083
random;50;200;16;pfs;0;5.420246574709705;1.622491214369387;1102.7774087844055;0.391547
random;50;200;16;pfsp;0;2.3426474112524627;1.1450124069478909;116.06298162380799;0.235014
random;50;200;16;prism;0.020816326530612245;2.4865565091351245;1.2733430091920659;131.57381297578252;0.24085
random;50;200;16;rwordle;0.07755102040816327;1.285888947327438;1.0273889961389961;190.840743393644;0.515155
random;50;200;16;scale;0;8.860232748388682;1.0497416020671835;1.4222151834681088e-19;0
random;50;200;16;vpsc;0.020816326530612245;1.4414210422850349;1.209077380952381;103.29396350638277;0.352775
random;50;200;17;gtree;0.025306122448979593;3.1971297758330857;1.008012990222034;207.55015951664203;0.283675
random;50;200;17;pfs;0;5.032716954436552;1.4044904888950487;1379.214732387635;0.323425
random;50;200;17;pfsp;0;2.520636293604795;1.118917984616714;198.28699314222112;0.227071
random;50;200;17;prism;0.022448979591836733;2.6464310339345016;1.0773644637910567;226.15818935408447;0.265316
random;50;200;17;rwordle;0.0673469387755102;1.2738812316850583;1.0069352135467837;259.84158274507365;0.504965
random;50;200;17;scale;0;8.866146069312295;1.0521056685471615;1.3554934395266821e-19;0
random;50;200;17;vpsc;0.024081632653061225;1.2888996516974902;1.1947538627380525;88.29199241402765;0.29913
random;50;200;18;gtree;0.025306122448979593;3.1971297758330857;1.008012990222034;207.55015951664203;0.283675
random;50;200;18;pfs;0;5.032716954436552;1.4044904888950487;1379.214732387635;0.323425
random;50;200;18;pfsp;0;2.520636293604795;1.118917984616714;198.28699314222112;0.227071
random;50;200;18;prism;0.022448979591836733;2.6464310339345016;1.0773644637910567;226.15818935408447;0.265316
random;50;200;18;rwordle;0.0673469387755102;1.2738812316850583;1.0069352135467837;259.84158274507365;0.504965
random;50;200;18;scale;0;8.866146069312295;1.0521056685471615;1.3554934395266821e-19;0
random;50;200;18;vpsc;0.024081632653061225;1.2888996516974902;1.1947538627380525;88.29199241402765;0.29913
random;50;200;19;gtree;0.035510204081632656;2.76471459326153;1.3068181818181819;347.15689085327983;0.281969
random;50;200;19;pfs;0;5.196628721897208;1.4118655692729767;694.829280702497;0.278965
random;50;200;19;pfsp;0;2.5349342622479165;1.1662257495590829;149.35287616092552;0.221071
random;50;200;19;prism;0.03306122448979592;2.3810752179779855;1.253968253968254;265.3894173342926;0.300069
random;50;200;19;rwordle;0.08653061224489796;1.1769064279201167;1.0141093474426808;266.7426269197174;0.540605
random;50;200;19;scale;0;9.107000114194362;1.0486568130326896;1.3999484742177404e-19;0
random;50;200;19;vpsc;0.026530612244897958;1.2876532195195018;1.2488436632747455;166.0693245524999;0.433965
random;50;200;1;gtree;0.03510204081632653;3.4091857698400894;1.2989017045230877;279.1340690583373;0.235852
random;50;200;1;pfs;0;5.794319377645234;1.435437909843101;514.8256786764003;0.301541
random;50;200;1;pfsp;0;2.744367093777772;1.2981833465651706;79.44480640470195;0.228913
random;50;200;1;prism;0.020816326530612245;2.573038063135716;1.3958109559613319;131.33050585191057;0.30894
random;50;200;1;rwordle;0.09183673469387756;1.2809314464909902;1.0585480093676816;244.03865235495948;0.473435
random;50;200;1;scale;0;8.703022325924595;1.0465437685294576;1.4443212426204727e-19;0
random;50;200;1;vpsc;0.02163265306122449;1.3471982375114853;1.1604138102954007;131.61935990050247;0.358878
random;50;200;20;gtree;0.035510204081632656;2.76471459326153;1.3068181818181819;347.15689085327983;0.281969
random;50;200;20;pfs;0;5.196628721897208;1.4118655692729767;694.829280702497;0.278965
random;50;200;20;pfsp;0;2.5349342622479165;1.1662257495590829;149.35287616092552;0.221071
random;50;200;20;prism;0.03306122448979592;2.3810752179779855;1.253968253968254;265.3894173342926;0.300069
random;50;200;20;rwordle;0.08653061224489796;1.1769064279201167;1.0141093474426808;266.7426269197174;0.540605
random;50;200;20;scale;0;9.107000114194362;1.0486568130326896;1.3999484742177404e-19;0
random;50;200;20;vpsc;0.026530612244897958;1.2876532195195018;1.2488436632747455;166.0693245524999;0.433965
random;50;200;21;gtree;0.035510204081632656;2.76471459326153;1.3068181818181819;347.15689085327983;0.281969
random;50;200;21;pfs;0;5.196628721897208;1.4118655692729767;694.829280702497;0.278965
random;50;200;21;pfsp;0;2.5349342622479165;1.1662257495590829;149.35287616092552;0.221071
random;50;200;21;prism;0.03306122448979592;2.3810752179779855;1.253968253968254;265.3894173342926;0.300069
random;50;200;21;rwordle;0.08653061224489796;1.1769064279201167;1.0141093474426808;266.7426269197174;0.540605
random;50;200;21;scale;0;9.107000114194362;1.0486568130326896;1.3999484742177404e-19;0
random;50;200;21;vpsc;0.026530612244897958;1.2876532195195018;1.2488436632747455;166.0693245524999;0.433965
random;50;200;22;gtree;0.03877551020408163;3.816691240969001;1.0214592274678111;407.666792120007;0.317828
random;50;200;22;pfs;0;6.560421940233462;1.339735894357743;936.9092731734816;0.362645
random;50;200;22;pfsp;0;3.018068063559891;1.0111435878699306;221.0199755659231;0.210637
random;50;200;22;prism;0.03183673469387755;2.6595728778666823;1.134453781512605;154.34128551175382;0.348012
random;50;200;22;rwordle;0.07877551020408163;1.4420863683094758;1.06234121555599;232.71475959100417;0.538846
random;50;200;22;scale;0;8.777123388696728;1.0609259259259258;1.4666441215399725e-19;0
random;50;200;22;vpsc;0.026122448979591838;1.6360403904168377;1.688321385902031;108.53761897183355;0.35796
random;50;200;23;gtree;0.035510204081632656;2.76471459326153;1.3068181818181819;347.15689085327983;0.281969
random;50;200;23;pfs;0;5.196628721897208;1.4118655692729767;694.829280702497;0.278965
random;50;200;23;pfsp;0;2.5349342622479165;1.1662257495590829;149.35287616092552;0.221071
random;50;200;23;prism;0.03306122448979592;2.3810752179779855;1.253968253968254;265.3894173342926;0.300069
random;50;200;23;rwordle;0.08653061224489796;1.1769064279201167;1.0141093474426808;266.7426269197174;0.540605
random;50;200;23;scale;0;9.107000114194362;1.0486568130326896;1.3999484742177404e-19;0
random;50;200;23;vpsc;0.026530612244897958;1.2876532195195018;1.2488436632747455;166.0693245524999;0.433965
random;50;200;24;gtree;0.035510204081632656;2.76471459326153;1.3068181818181819;347.15689085327983;0.281969
random;50;200;24;pfs;0;5.196628721897208;1.4118655692729767;694.829280702497;0.278965
random;50;200;24;pfsp;0;2.5349342622479165;1.1662257495590829;149.35287616092552;0.221071
random;50;200;24;prism;0.03306122448979592;2.3810752179779855;1.253968253968254;265.3894173342926;0.300069
random;50;200;24;rwordle;0.08653061224489796;1.1769064279201167;1.0141093474426808;266.7426269197174;0.540605
random;50;200;24;scale;0;9.107000114194362;1.0486568130326896;1.3999484742177404e-19;0
random;50;200;24;vpsc;0.026530612244897958;1.2876532195195018;1.2488436632747455;166.0693245524999;0.433965
random;50;200;25;gtree;0.035510204081632656;2.76471459326153;1.3068181818181819;347.15689085327983;0.281969
random;50;200;25;pfs;0;5.196628721897208;1.4118655692729767;694.829280702497;0.278965
random;50;200;25;pfsp;0;2.5349342622479165;1.1662257495590829;149.35287616092552;0.221071
random;50;200;25;prism;0.03306122448979592;2.3810752179779855;1.253968253968254;265.3894173342926;0.300069
random;50;200;25;rwordle;0.08653061224489796;1.1769064279201167;1.0141093474426808;266.7426269197174;0.540605
random;50;200;25;scale;0;9.107000114194362;1.0486568130326896;1.3999484742177404e-19;0
random;50;200;25;vpsc;0.026530612244897958;1.2876532195195018;1.2488436632747455;166.0693245524999;0.433965
random;50;200;26;gtree;0.03877551020408163;3.816691240969001;1.0214592274678111;407.666792120007;0.317828
random;50;200;26;pfs;0;6.560421940233462;1.339735894357743;936.9092731734816;0.362645
random;50;200;26;pfsp;0;3.018068063559891;1.0111435878699306;221.0199755659231;0.210637
random;50;200;26;prism;0.03183673469387755;2.6595728778666823;1.134453781512605;154.34128551175382;0.348012
random;50;200;26;rwordle;0.07877551020408163;1.4420863683094758;1.06234121555599;232.71475959100417;0.538846
random;50;200;26;scale;0;8.777123388696728;1.0609259259259258;1.4666441215399725e-19;0
random;50;200;26;vpsc;0.026122448979591838;1.6360403904168377;1.688321385902031;108.53761897183355;0.35796
random;50;200;27;gtree;0.03877551020408163;3.816691240969001;1.0214592274678111;407.666792120007;0.317828
random;50;200;27;pfs;0;6.560421940233462;1.339735894357743;936.9092731734816;0.362645
random;50;200;27;pfsp;0;3.018068063559891;1.0111435878699306;221.0199755659231;0.210637
random;50;200;27;prism;0.03183673469387755;2.6595728778666823;1.134453781512605;154.34128551175382;0.348012
random;50;200;27;rwordle;0.07877551020408163;1.4420863683094758;1.06234121555599;232.71475959100417;0.538846
random;50;200;27;scale;0;8.777123388696728;1.0609259259259258;1.4666441215399725e-19;0
random;50;200;27;vpsc;0.026122448979591838;1.6360403904168377;1.688321385902031;108.53761897183355;0.35796
random;50;200;28;gtree;0.035510204081632656;2.76471459326153;1.3068181818181819;347.15689085327983;0.281969
random;50;200;28;pfs;0;5.196628721897208;1.4118655692729767;694.829280702497;0.278965
random;50;200;28;pfsp;0;2.5349342622479165;1.1662257495590829;149.35287616092552;0.221071
random;50;200;28;prism;0.03306122448979592;2.3810752179779855;1.253968253968254;265.3894173342926;0.300069
random;50;200;28;rwordle;0.08653061224489796;1.1769064279201167;1.0141093474426808;266.7426269197174;0.540605
random;50;200;28;scale;0;9.107000114194362;1.0486568130326896;1.3999484742177404e-19;0
random;50;200;28;vpsc;0.026530612244897958;1.2876532195195018;1.2488436632747455;166.0693245524999;0.433965
random;50;200;29;gtree;0.028979591836734694;2.5074940936756467;1.012480202724105;250.2046451246992;0.273349
random;50;200;29;pfs;0;4.126171337218833;1.4111239228061658;1356.5316555230236;0.411855
random;50;200;29;pfsp;0;1.943724441145029;1.0597525664648593;292.60688796748445;0.210296
random;50;200;29;prism;0.017142857142857144;1.9814797098172698;1.1358670741023682;191.0555787137439;0.269713
random;50;200;29;rwordle;0.053877551020408164;1.0796446754515447;1.010842611951184;203.95867865846614;0.460657
random;50;200;29;scale;0;5.309035433682184;1.0364906999247392;0;0
random;50;200;29;vpsc;0.03346938775510204;1.3139729953722241;1.2893376015759666;203.0047394112978;0.399426
random;50;200;2;gtree;0.02;3.421892535291972;1.0245286282650061;448.94475905433586;0.26649
random;50;200;2;pfs;0;5.802952130938824;1.6001411859620815;947.2787076131267;0.327499
random;50;200;2;pfsp;0;2.624586673085856;1.1448096595673318;260.08523489633654;0.214646
random;50;200;2;prism;0.024489795918367346;2.5407174212019026;1.0784193785172498;518.9570705334281;0.3092
random;50;200;2;rwordle;0.0746938775510204;1.306828740933233;1.0628436763550668;173.70230877613042;0.465105
random;50;200;2;scale;0;8.817446888512876;1.0540243902439024;1.311103086632965e-19;0
random;50;200;2;vpsc;0.019183673469387756;1.3745426660803874;1.3518485549819002;67.54257256683219;0.330469
random;50;200;30;gtree;0.028979591836734694;2.5074940936756467;1.012480202724105;250.2046451246992;0.273349
random;50;200;30;pfs;0;4.126171337218833;1.4111239228061658;1356.5316555230236;0.411855
random;50;200;30;pfsp;0;1.943724441145029;1.0597525664648593;292.60688796748445;0.210296
random;50;200;30;prism;0.017142857142857144;1.9814797098172698;1.1358670741023682;191.0555787137439;0.269713
random;50;200;30;rwordle;0.053877551020408164;1.0796446754515447;1.010842611951184;203.95867865846614;0.460657
random;50;200;30;scale;0;5.309035433682184;1.0364906999247392;0;0
random;50;200;30;vpsc;0.03346938775510204;1.3139729953722241;1.2893376015759666;203.0047394112978;0.399426
random;50;200;3;gtree;0.037551020408163265;4.07059342344636;1.0455563853622105;412.5808888316062;0.280479
random;50;200;3;pfs;0;7.505211469140958;1.616235265524365;1369.9228683381207;0.382497
random;50;200;3;pfsp;0;2.999558628466427;1.098161098161098;44.000665518103325;0.192603
random;50;200;3;prism;0.019591836734693877;3.1198205842814724;1.2048192771084338;214.4820229362117;0.278077
random;50;200;3;rwordle;0.08081632653061224;1.4796805604901448;1.0313333333333334;227.3360450281373;0.434358
random;50;200;3;scale;0;8.606017657306523;1.0574344023323614;1.4888270685495033e-19;0
random;50;200;3;vpsc;0.027755102040816326;1.7005782698823673;1.5183206106870228;85.44311637427344;0.329269
random;50;200;4;gtree;0.02;3.421892535291972;1.0245286282650061;448.94475905433586;0.26649
random;50;200;4;pfs;0;5.802952130938824;1.6001411859620815;947.2787076131267;0.327499
random;50;200;4;pfsp;0;2.624586673085856;1.1448096595673318;260.08523489633654;0.214646
random;50;200;4;prism;0.024489795918367346;2.5407174212019026;1.0784193785172498;518.9570705334281;0.3092
random;50;200;4;rwordle;0.0746938775510204;1.306828740933233;1.0628436763550668;173.70230877613042;0.465105
random;50;200;4;scale;0;8.817446888512876;1.0540243902439024;1.311103086632965e-19;0
random;50;200;4;vpsc;0.019183673469387756;1.3745426660803874;1.3518485549819002;67.54257256683219;0.330469
random;50;200;5;gtree;0.02;3.421892535291972;1.0245286282650061;448.94475905433586;0.26649
random;50;200;5;pfs;0;5.802952130938824;1.6001411859620815;947.2787076131267;0.327499
random;50;200;5;pfsp;0;2.624586673085856;1.1448096595673318;260.08523489633654;0.214646
random;50;200;5;prism;0.024489795918367346;2.5407174212019026;1.0784193785172498;518.9570705334281;0.3092
random;50;200;5;rwordle;0.0746938775510204;1.306828740933233;1.0628436763550668;173.70230877613042;0.465105
random;50;200;5;scale;0;8.817446888512876;1.0540243902439024;1.311103086632965e-19;0
random;50;200;5;vpsc;0.019183673469387756;1.3745426660803874;1.3518485549819002;67.54257256683219;0.330469
random;50;200;6;gtree;0.037551020408163265;4.07059342344636;1.0455563853622105;412.5808888316062;0.280479
random;50;200;6;pfs;0;7.505211469140958;1.616235265524365;1369.9228683381207;0.382497
random;50;200;6;pfsp;0;2.999558628466427;1.098161098161098;44.000665518103325;0.192603
random;50;200;6;prism;0.019591836734693877;3.1198205842814724;1.2048192771084338;214.4820229362117;0.278077
random;50;200;6;rwordle;0.08081632653061224;1.4796805604901448;1.0313333333333334;227.3360450281373;0.434358
random;50;200;6;scale;0;8.606017657306523;1.0574344023323614;1.4888270685495033e-19;0
random;50;200;6;vpsc;0.027755102040816326;1.7005782698823673;1.5183206106870228;85.44311637427344;0.329269
random;50;200;7;gtree;0.03510204081632653;3.4091857698400894;1.2989017045230877;279.1340690583373;0.235852
random;50;200;7;pfs;0;5.794319377645234;1.435437909843101;514.8256786764003;0.301541
random;50;200;7;pfsp;0;2.744367093777772;1.2981833465651706;79.44480640470195;0.228913
random;50;200;7;prism;0.020816326530612245;2.573038063135716;1.3958109559613319;131.33050585191057;0.30894
random;50;200;7;rwordle;0.09183673469387756;1.2809314464909902;1.0585480093676816;244.03865235495948;0.473435
random;50;200;7;scale;0;8.703022325924595;1.0465437685294576;1.4443212426204727e-19;0
random;50;200;7;vpsc;0.02163265306122449;1.3471982375114853;1.1604138102954007;131.61935990050247;0.358878
random;50;200;8;gtree;0.025306122448979593;3.1971297758330857;1.008012990222034;207.55015951664203;0.283675
random;50;200;8;pfs;0;5.032716954436552;1.4044904888950487;1379.214732387635;0.323425
random;50;200;8;pfsp;0;2.520636293604795;1.118917984616714;198.28699314222112;0.227071
random;50;200;8;prism;0.022448979591836733;2.6464310339345016;1.0773644637910567;226.15818935408447;0.265316
random;50;200;8;rwordle;0.0673469387755102;1.2738812316850583;1.0069352135467837;259.84158274507365;0.504965
random;50;200;8;scale;0;8.866146069312295;1.0521056685471615;1.3554934395266821e-19;0
random;50;200;8;vpsc;0.024081632653061225;1.2888996516974902;1.1947538627380525;88.29199241402765;0.29913
random;50;200;9;gtree;0.026938775510204082;3.1986135737639043;1.0123076923076924;210.55433926295413;0.256083
random;50;200;9;pfs;0;5.420246574709705;1.622491214369387;1102.7774087844055;0.391547
random;50;200;9;pfsp;0;2.3426474112524627;1.1450124069478909;116.06298162380799;0.235014
random;50;200;9;prism;0.020816326530612245;2.4865565091351245;1.2733430091920659;131.57381297578252;0.24085
random;50;200;9;rwordle;0.07755102040816327;1.285888947327438;1.0273889961389961;190.840743393644;0.515155
random;50;200;9;scale;0;8.860232748388682;1.0497416020671835;1.4222151834681088e-19;0
random;50;200;9;vpsc;0.020816326530612245;1.4414210422850349;1.209077380952381;103.29396350638277;0.352775
tree;1000;999;10;gtree;0.019602602602602603;1.9500475893877582;1.0278421474289947;3535.0729146524495;0.385252
tree;1000;999;10;pfs;0;5.264447579461915;1.4446782760851855;25235.25665484939;0.357015
tree;1000;999;10;pfsp;0;2.3179196639319035;1.125920724007558;7163.618486763989;0.2554
tree;1000;999;10;prism;0.014267267267267267;1.1454710632378888;1.0108018836342536;2001.8899533224073;0.466676
tree;1000;999;10;rwordle;0.004333333333333333;1.0015805183566668;1.0012414698370273;55.819866769104244;0.407353
tree;1000;999;10;scale;0;24.417306632755643;1.0048503132049778;0;0
tree;1000;999;10;vpsc;0.0021451451451451452;1.0031204084601466;1.0082135523613962;60.64003073415053;0.276742
tree;1000;999;11;gtree;0.016142142142142143;1.9759303983272651;1.0671334274250708;3146.224734012931;0.387712
tree;1000;999;11;pfs;0;5.915569508186491;1.537317700886474;26982.51782950609;0.341933
tree;1000;999;11;pfsp;0;2.544368707836626;1.313370382477934;6173.8327629688665;0.26055
tree;1000;999;11;prism;0.01603203203203203;1.1200803837225295;1.105074774849211;3137.307488753225;0.456221
tree;1000;999;11;rwordle;0.00472072072072072;1.0071564960665702;1.0036630036630036;56.215638346543344;0.396154
tree;1000;999;11;scale;0;24.382752787871194;1.0056145841913078;0;0
tree;1000;999;11;vpsc;0.0026366366366366366;1.0041690327269428;1.0009249113978844;35.47697071014471;0.282002
tree;1000;999;12;gtree;0.011296296296296296;2.1018780557255123;1.0892639330443719;2885.8424756896466;0.395755
tree;1000;999;12;pfs;0;5.992558773504305;1.4823634849019178;132168.50388773356;0.398173
tree;1000;999;12;pfsp;0;2.4933271771051664;1.1513396469836936;22402.87067073488;0.26968
tree;1000;999;12;prism;0.019304304304304305;1.1720425492896613;1.0429604721070007;2181.6950413160293;0.479044
tree;1000;999;12;rwordle;0.004304304304304304;1.004706132625212;1;71.94836870820941;0.444513
tree;1000;999;12;scale;0;24.259987497062035;1.00463595262955;0;0
tree;1000;999;12;vpsc;0.002198198198198198;1.0014069206023277;1;29.92393279996348;0.307303
tree;1000;999;13;gtree;0.015743743743743745;2.372170197604754;1.0632584384241477;4284.4075595832555;0.468844
tree;1000;999;13;pfs;0;8.652931425452707;1.6046640487605097;82506.96630343402;0.414273
tree;1000;999;13;pfsp;0;3.052211541134848;1.2052398771229509;3743.6862951092494;0.307023
tree;1000;999;13;prism;0.02053953953953954;1.1640880175948969;1.066118822051571;1609.5691087940347;0.565528
tree;1000;999;13;rwordle;0.0062592592592592596;1.0023310566710064;1.0033195020746888;90.13665333612563;0.487891
tree;1000;999;13;scale;0;385.3260935636709;1.0075881915266107;0;0
tree;1000;999;13;vpsc;0.003790790790790791;1.003834846354866;1;35.49215424474543;0.304225
tree;1000;999;14;gtree;0.01097097097097097;2.024768546634143;1.1235900307340076;4101.190084760426;0.409161
tree;1000;999;14;pfs;0;5.193217502939412;1.4886963916374198;73761.86727231531;0.433693
tree;1000;999;14;pfsp;0;2.213392146460797;1.1495177633861695;15245.403734243102;0.30681
tree;1000;999;14;prism;0.012252252252252252;1.1391988487062246;1.0523735080961538;3396.557253724055;0.499952
tree;1000;999;14;rwordle;0.004569569569569569;1.0058466526563876;1.0044296788482836;58.38979266706452;0.422147
tree;1000;999;14;scale;0;96.88187014134908;1.0045442683911374;0;0
tree;1000;999;14;vpsc;0.0021131131131131133;1.0032126736020959;1;17.581471931311253;0.273852
tree;1000;999;15;gtree;0.021472472472472474;2.750874836658995;1.0878238195795282;4956.974603566804;0.391796
tree;1000;999;15;pfs;0;6.73267189427248;1.5696076694734888;150477.80204499332;0.35462
tree;1000;999;15;pfsp;0;2.7826643674481475;1.243603693256709;14351.874296767077;0.25205
tree;1000;999;15;prism;0.02258058058058058;1.2476495588155283;1.041053990372048;2765.088360758603;0.49067
tree;1000;999;15;rwordle;0.005756756756756757;1.0003690882588496;1;79.27743221282189;0.439399
tree;1000;999;15;scale;0;43.015197286698424;1.0058057169346648;1.4656185730587506e-19;0
tree;1000;999;15;vpsc;0.003915915915915916;1.0038474495880083;1.006997900629811;88.6378744054482;0.310653
tree;1000;999;16;gtree;0.015345345345345346;2.1274105765599325;1.1415423301324905;2554.1631789230364;0.388661
tree;1000;999;16;pfs;0;6.998955962085309;1.4910066702136726;41262.38569253996;0.372938
tree;1000;999;16;pfsp;0;2.715702968712126;1.2153996101364521;2741.4477388716864;0.265173
tree;1000;999;16;prism;0.016963963963963963;1.2081301364566701;1.0854453441295546;2234.159106106652;0.485746
tree;1000;999;16;rwordle;0.004665665665665666;1.0041106788971823;1.0014641288433381;67.90357017106619;0.410586
tree;1000;999;16;scale;0;24.26382305721115;1.0053430007165125;0;0
tree;1000;999;16;vpsc;0.0026256256256256254;1.002285177573711;1;27.473482684230582;0.288811
tree;1000;999;17;gtree;0.015444444444444445;1.96608088306812;1.0101629538278734;4419.0283479731825;0.390304
tree;1000;999;17;pfs;0;4.372179602063495;1.4861759321041637;44244.87774036106;0.384156
tree;1000;999;17;pfsp;0;2.0238070062228313;1.2420377574288233;3675.1834517110083;0.270417
tree;1000;999;17;prism;0.010980980980980982;1.1140051953801635;1.0251810051107326;970.4869642577862;0.461021
tree;1000;999;17;rwordle;0.0029349349349349347;1.0027048323112622;1;44.09648105651076;0.34831
tree;1000;999;17;scale;0;24.239944062718273;1.0044228155020896;0;0
tree;1000;999;17;vpsc;0.0014914914914914916;1.0022285303882705;1;18.41410613830912;0.260181
tree;1000;999;18;gtree;0.016379379379379378;2.059256507612348;1.1046004129703273;4658.633285705162;0.388469
tree;1000;999;18;pfs;0;5.795080934682484;1.483742050874404;17329.3479012646;0.364688
tree;1000;999;18;pfsp;0;2.4073810593379874;1.1548679956896553;3277.135422972758;0.268961
tree;1000;999;18;prism;0.013184184184184183;1.1498884331639172;1.004093118444615;2953.504659408663;0.469709
tree;1000;999;18;rwordle;0.004671671671671672;1.0085019780681475;1.0021428571428572;59.23115544168973;0.408216
tree;1000;999;18;scale;0;43.38722594029102;1.0056885245628726;1.4521670607124958e-19;0
tree;1000;999;18;vpsc;0.0025745745745745746;1.0042979981349291;1.0038372985418265;46.504025353052064;0.276765
tree;1000;999;19;gtree;0.018742742742742742;2.4704086918682546;1.1637292685058478;3417.177746520714;0.387353
tree;1000;999;19;pfs;0;8.752369881697025;1.6242250834525513;38971.91880822455;0.405474
tree;1000;999;19;pfsp;0;3.0674980231921882;1.2043738860560016;2324.8804111968866;0.252518
tree;1000;999;19;prism;0.021277277277277278;1.25474244061748;1.0758277350659786;2428.5063995358987;0.47994
tree;1000;999;19;rwordle;0.006955955955955956;1.0094855373113119;1.0112295526993393;120.09397831591353;0.440532
tree;1000;999;19;scale;0;43.087794475799676;1.0079770828014731;1.4863003566545632e-19;0
tree;1000;999;19;vpsc;0.0036526526526526526;1.0175011018616533;1.041030534351145;203.62900959279253;0.323925
tree;1000;999;1;gtree;0.0166996996996997;2.0880013946011444;1.0126527801687037;2373.2949305072593;0.386522
tree;1000;999;1;pfs;0;7.082348080227057;1.615339415370984;31504.34886015866;0.346282
tree;1000;999;1;pfsp;0;2.635216192144761;1.2033666969972703;1742.5750695315935;0.24545
tree;1000;999;1;prism;0.015236236236236236;1.2047813843735227;1.0121650538469633;1289.7753270651754;0.470183
tree;1000;999;1;rwordle;0.005022022022022022;1.0040198305655545;1.000796812749004;70.27659451096585;0.406563
tree;1000;999;1;scale;0;24.306814006861245;1.0061279533930305;0;0
tree;1000;999;1;vpsc;0.002791791791791792;1.0130428026854459;1;34.2501991006654;0.299591
tree;1000;999;20;gtree;0.01908908908908909;2.381491642930636;1.0176583121570024;4980.831373806714;0.380374
tree;1000;999;20;pfs;0;5.290511384884657;1.404120840790743;61523.28673823484;0.368
tree;1000;999;20;pfsp;0;2.3379962168204833;1.156423688037117;7053.008735976682;0.265132
tree;1000;999;20;prism;0.013356356356356356;1.1439235316978003;1.0260842492825817;984.2096955463522;0.469157
tree;1000;999;20;rwordle;0.004221221221221221;1.0047528495531601;1.0019392372333549;58.85637375522467;0.422743
tree;1000;999;20;scale;0;24.322894685712537;1.004400113345676;0;0
tree;1000;999;20;vpsc;0.0024934934934934933;1.0051483358075364;1.0012928248222366;41.40697306529415;0.284706
tree;1000;999;21;gtree;0.011894894894894896;1.9689794756678916;1.074980286540687;3478.323398002622;0.395961
tree;1000;999;21;pfs;0;4.631425323774172;1.4556288999016873;60472.564141599025;0.426621
tree;1000;999;21;pfsp;0;2.16254245369564;1.2056551609161068;4691.937750605476;0.283088
